,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-06 09:52:27,35,79,29,9148,510242,20735,98,54,3429,3411,7.6%,43.1%,50.0%
Value,2020-05-06 09:53:54,30,79,29,5487,510242,20457,99,45,3560,3515,6.4%,43.1%,50.0%
Value,2020-05-06 09:55:20,31,79,29,14307,510242,20779,120,41,3451,3391,8.8%,43.1%,50.0%
Value,2020-05-06 09:56:46,25,79,29,6782,510242,20028,133,33,3343,3258,8.8%,43.1%,50.0%
Value,2020-05-06 09:58:15,31,79,29,12251,510242,19776,158,33,3521,3439,9.0%,43.1%,50.0%
Value,2020-05-06 09:59:41,32,79,29,7512,510242,18931,168,35,3794,3716,14.2%,43.1%,50.0%
Value,2020-05-06 10:01:07,50,79,29,13172,510242,18840,146,40,3698,3625,10.1%,43.1%,50.0%
Value,2020-05-06 10:02:33,39,79,29,23312,510242,18477,114,39,3589,3525,9.0%,43.1%,50.0%
Value,2020-05-06 10:04:00,42,63,28,14516,510242,17885,131,48,3684,3613,8.5%,43.1%,50.0%
Value,2020-05-06 10:05:31,49,63,29,36876,510242,18012,128,52,3853,3789,10.7%,43.1%,50.0%
Value,2020-05-06 10:07:01,56,66,29,19090,510242,17579,125,38,3774,3704,9.8%,43.2%,50.0%
Value,2020-05-06 10:08:31,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.4%,43.1%,50.0%
Value,2020-05-06 10:10:02,47,66,30,28760,510242,17632,154,72,3943,3877,14.3%,43.2%,50.0%
Value,2020-05-06 10:11:30,44,66,30,26951,510242,17629,127,79,3888,3849,8.9%,43.1%,50.0%
Value,2020-05-06 10:12:59,43,66,30,27804,510242,17956,117,45,3763,3708,8.8%,43.1%,50.0%
Value,2020-05-06 10:14:30,31,66,30,10345,510242,17438,110,35,3812,3739,11.0%,43.2%,50.0%
Value,2020-05-06 10:16:03,48,66,31,9335,510242,17360,162,39,3780,3672,9.3%,43.1%,50.0%
Value,2020-05-06 10:17:34,57,66,32,17685,510242,17271,161,38,3908,3795,17.3%,43.2%,50.9%
Value,2020-05-06 10:18:58,56,67,33,14561,510242,17714,152,44,3924,3830,11.6%,43.1%,50.9%
Value,2020-05-06 10:20:26,64,70,34,18271,510242,17761,155,59,4057,3972,15.4%,43.1%,50.9%
Value,2020-05-06 10:21:54,63,84,35,20980,510242,17907,138,58,3911,3845,13.7%,43.2%,50.9%
Value,2020-05-06 10:23:22,47,84,35,13082,510242,17656,130,46,3902,3834,13.3%,43.3%,50.9%
Value,2020-05-06 10:24:57,54,84,36,17943,510242,17772,135,39,3864,3778,17.0%,43.2%,50.9%
Value,2020-05-06 10:26:31,45,84,36,20454,510242,17756,137,36,3874,3790,14.0%,43.2%,50.9%
Value,2020-05-06 10:28:03,56,84,37,15938,510242,17943,137,30,3919,3836,12.3%,43.2%,50.9%
Value,2020-05-06 10:29:43,55,84,38,30481,510242,18585,140,37,4051,3970,13.8%,43.1%,50.9%
Value,2020-05-06 10:31:21,56,84,39,10685,510242,17742,146,45,4036,3948,11.6%,43.1%,50.9%
Value,2020-05-06 10:33:02,49,84,39,15136,510242,18112,129,35,4003,3914,14.5%,43.4%,50.9%
Value,2020-05-06 10:34:43,58,84,41,34542,510242,18840,154,51,3888,3787,13.4%,43.3%,50.9%
Value,2020-05-06 10:36:29,57,84,41,24082,510242,18682,134,39,3916,3825,11.9%,43.2%,50.9%
Value,2020-05-06 10:38:15,53,84,42,16042,510242,18218,152,37,3845,3746,13.3%,43.2%,50.1%
Value,2020-05-06 10:39:53,51,84,43,17626,510242,18358,124,32,3772,3700,11.0%,43.1%,50.1%
Value,2020-05-06 10:41:54,57,84,44,30714,510242,19053,140,33,3948,3866,10.2%,43.1%,50.3%
Value,2020-05-06 10:43:31,59,84,45,13752,510242,18952,182,42,4137,4021,14.1%,43.2%,51.0%
Value,2020-05-06 10:45:06,55,84,46,18495,510242,19213,179,38,4011,3897,14.6%,43.2%,51.0%
Value,2020-05-06 10:46:42,49,84,47,13598,510242,19417,159,32,3990,3881,8.4%,43.2%,51.0%
Value,2020-05-06 10:48:11,42,84,47,8716,510242,19588,135,28,4129,4047,10.9%,43.2%,51.0%
Value,2020-05-06 10:49:43,49,84,48,13050,108175,18102,161,51,4012,3932,10.6%,43.2%,51.0%
Value,2020-05-06 10:51:16,55,84,48,22919,108175,18405,181,78,4289,4218,13.4%,43.2%,51.0%
Value,2020-05-06 10:53:03,43,84,48,19748,108175,18741,177,68,4531,4439,10.6%,43.2%,51.0%
Value,2020-05-06 10:54:40,43,84,49,17880,97510,18783,161,50,4439,4348,11.4%,43.2%,51.0%
Value,2020-05-06 10:56:28,38,84,49,11945,97510,18909,155,41,4265,4181,12.9%,43.2%,51.0%
Value,2020-05-06 10:58:07,31,84,49,12447,97510,19054,173,49,4451,4354,7.7%,43.2%,51.0%
Value,2020-05-06 10:59:51,54,84,50,21828,97510,19409,188,77,4315,4235,10.0%,43.2%,51.0%
Value,2020-05-06 11:01:22,49,84,50,9858,97510,19079,167,41,4289,4195,12.2%,43.3%,51.0%
Value,2020-05-06 11:02:54,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.1%,43.2%,51.0%
Value,2020-05-06 11:04:31,54,84,50,21302,97510,18913,154,34,4406,4307,13.3%,43.2%,51.0%
Value,2020-05-06 11:06:17,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.0%,43.1%,51.0%
Value,2020-05-06 11:07:58,47,84,50,8309,94503,17727,143,39,4267,4174,13.1%,43.2%,51.0%
Value,2020-05-06 11:09:35,Disabled,Enabled,Forward,Non-inline,Monitor,S600V,12.5%,43.2%,51.0%
Value,2020-05-06 11:11:14,53,84,51,6499,94503,17422,148,70,4317,4251,13.4%,43.2%,51.0%
Value,2020-05-06 11:12:45,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.1%,43.1%,51.0%
Value,2020-05-06 11:14:20,58,84,52,14204,94503,17161,141,57,4181,4109,9.9%,43.2%,51.0%
Value,2020-05-06 11:16:00,58,84,52,19049,94503,17439,142,41,4184,4089,10.0%,43.2%,51.0%
Value,2020-05-06 11:18:32,52,84,52,21378,94503,17371,139,33,4071,3973,11.6%,43.2%,50.1%
Value,2020-05-06 13:46:13,36,57,30,9520,366884,12323,82,28,4281,4205,13.4%,43.2%,50.2%
Value,2020-05-06 13:47:53,37,57,30,16487,366884,12540,73,26,4140,4069,13.4%,43.2%,50.2%
Value,2020-05-06 13:49:31,33,57,30,4948,366884,12126,92,39,4302,4223,8.4%,43.2%,50.2%
Value,2020-05-06 13:51:16,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.2%,43.2%,50.2%
Value,2020-05-06 13:52:46,32,58,30,11179,366884,12056,124,47,4406,4315,11.6%,43.2%,50.2%
Value,2020-05-06 13:54:19,32,58,30,7622,366884,12099,141,49,4353,4230,11.2%,43.2%,51.1%
Value,2020-05-06 13:55:49,25,58,30,5738,366884,12051,137,40,4285,4164,12.4%,43.2%,51.1%
Value,2020-05-06 13:57:23,27,58,30,6716,366884,12028,144,40,4340,4208,13.4%,43.2%,51.1%
Value,2020-05-06 13:58:49,34,58,30,14724,366884,11191,160,45,4355,4208,11.3%,43.3%,51.1%
Value,2020-05-06 14:00:15,33,58,30,13360,366884,11305,162,39,4414,4263,7.8%,43.1%,51.1%
Value,2020-05-06 14:01:49,30,58,30,17388,366884,11482,153,39,4416,4279,12.5%,43.1%,51.1%
Value,2020-05-06 14:03:17,47,58,30,8785,366884,11472,153,32,4399,4250,15.6%,43.2%,51.1%
Value,2020-05-06 14:04:46,30,58,30,6484,366884,11405,170,41,4510,4363,9.2%,43.3%,51.1%
Value,2020-05-06 14:06:16,36,58,30,9145,366884,11356,156,34,4298,4144,9.0%,43.2%,51.1%
Value,2020-05-06 14:07:50,30,58,30,12164,366884,11506,153,37,4414,4263,10.4%,43.2%,51.1%
Value,2020-05-06 14:09:19,39,58,30,10207,366884,12915,184,37,4410,4236,13.6%,43.2%,50.2%
Value,2020-05-06 14:10:49,35,58,30,15730,366884,12298,190,45,4521,4341,10.0%,43.2%,50.2%
Value,2020-05-06 14:12:18,36,58,30,16061,366884,12378,165,43,4291,4131,13.2%,43.2%,50.2%
Value,2020-05-06 14:13:50,38,58,31,17135,366884,12209,189,45,4345,4177,8.4%,43.2%,50.2%
Value,2020-05-06 14:15:19,37,58,31,28843,366884,12564,150,32,4241,4092,7.3%,43.2%,50.2%
Value,2020-05-06 14:16:52,33,58,31,8606,366884,12686,151,27,4229,4079,13.0%,43.2%,50.2%
Value,2020-05-06 14:18:23,35,58,31,15995,366884,13028,150,30,4086,3934,18.1%,43.2%,50.2%
Value,2020-05-06 14:19:52,33,58,31,12672,366884,13178,123,25,4022,3882,19.9%,43.2%,50.2%
Value,2020-05-06 14:21:18,34,58,31,5560,366884,13060,133,29,3923,3771,10.7%,43.2%,50.2%
Value,2020-05-06 14:22:46,33,58,31,25707,366884,13648,155,33,4014,3871,10.1%,43.2%,50.2%
Value,2020-05-06 14:24:15,35,58,32,12388,366884,13690,155,39,3973,3816,10.6%,43.1%,50.2%
Value,2020-05-06 14:25:49,35,58,32,8987,366884,13625,149,29,4122,3966,9.8%,43.3%,50.2%
Value,2020-05-06 14:27:25,34,58,32,8547,366884,13547,155,32,4080,3932,10.0%,43.3%,50.2%
Value,2020-05-06 14:29:05,38,58,32,7156,366884,13537,161,42,4277,4135,13.2%,43.2%,50.2%
Value,2020-05-06 14:30:36,44,58,32,19850,366884,13686,154,62,4328,4204,9.9%,43.2%,50.2%
Value,2020-05-06 14:32:10,33,58,33,6144,366884,13724,134,55,4213,4093,13.6%,43.2%,50.2%
Value,2020-05-06 14:33:51,33,58,33,6314,366884,13526,133,52,4284,4167,10.2%,43.2%,50.2%
Value,2020-05-06 14:35:25,33,58,33,10059,366884,13564,151,46,4221,4087,9.9%,43.2%,50.2%
Value,2020-05-06 15:01:26,36,62,35,13096,384081,15988,92,31,4174,4093,11.5%,43.3%,51.1%
Value,2020-05-06 15:03:55,38,62,35,8845,384081,15838,90,35,4359,4291,12.0%,43.2%,50.1%
Value,2020-05-06 16:35:48,32,67,33,11084,1444362,20293,85,43,4240,4166,10.6%,43.1%,50.2%
Value,2020-05-06 16:37:26,24,67,33,65635,1444362,21299,57,30,4197,4126,18.9%,43.2%,50.2%
Value,2020-05-06 16:38:57,26,67,33,18629,1444362,21402,60,23,4163,4088,8.4%,43.1%,50.2%
Value,2020-05-06 16:40:26,26,67,33,11280,1444362,21527,57,23,4227,4152,16.9%,43.1%,50.2%
Value,2020-05-06 16:41:53,21,67,33,5768,1444362,21268,64,24,4141,4059,10.3%,43.2%,50.2%
Value,2020-05-06 16:43:28,22,67,33,34225,1444362,21720,50,20,4006,3935,19.0%,43.2%,50.2%
Value,2020-05-06 16:44:59,23,67,33,19506,1444362,22517,61,33,4033,3970,17.3%,43.2%,51.1%
Value,2020-05-06 16:46:24,24,67,33,18348,1444362,22835,75,31,4061,3974,10.0%,43.2%,51.1%
Value,2020-05-06 16:47:53,25,66,32,14259,1444362,22738,76,31,4150,4060,9.3%,43.2%,51.1%
Value,2020-05-06 16:49:20,31,66,32,17698,1444362,21585,84,38,4340,4253,10.8%,43.1%,50.2%
Value,2020-05-06 21:36:52,14,33,14,3232,50856,2033,48,13,1191,1100,6.5%,43.2%,51.2%
Value,2020-05-06 21:38:23,14,33,14,5403,50856,2068,44,15,1209,1124,10.0%,43.0%,51.2%
Value,2020-05-06 21:39:50,19,33,14,14832,50986,2520,58,18,1181,1082,10.2%,43.0%,51.2%
Value,2020-05-06 21:41:17,17,33,14,10211,50986,2475,54,19,1142,1047,10.7%,43.0%,51.2%
Value,2020-05-06 21:42:42,13,33,14,1529,50986,2436,46,17,1095,1008,6.1%,43.0%,51.2%
Value,2020-05-06 21:44:15,13,33,14,785,50986,2379,47,9,1075,979,7.2%,43.0%,51.2%
Value,2020-05-06 21:45:40,12,33,14,578,50986,2349,47,15,1116,1024,7.1%,43.0%,51.2%
Value,2020-05-06 21:47:12,14,33,14,1666,50986,2337,51,14,1071,977,6.9%,43.0%,50.3%
Value,2020-05-06 21:48:38,12,33,14,3317,50986,2417,40,10,1061,967,3.2%,43.0%,50.3%
Value,2020-05-06 21:50:04,11,33,14,2440,50986,2350,45,13,1084,991,6.0%,43.0%,50.3%
Value,2020-05-06 21:51:29,11,33,14,190,50986,2251,42,10,1072,981,9.4%,43.0%,50.3%
Value,2020-05-06 21:52:53,12,33,14,543,50986,2194,52,10,1095,1002,8.3%,43.0%,50.3%
Value,2020-05-06 21:54:16,12,33,13,397,50986,2200,61,9,1074,975,6.2%,43.2%,50.3%
Value,2020-05-06 21:55:47,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.2%,43.1%,50.3%
Value,2020-05-06 21:57:12,12,33,14,471,50986,2051,48,9,1017,926,10.2%,42.9%,50.3%
Value,2020-05-06 21:58:46,15,44,14,1102,50986,2056,46,8,1083,988,6.1%,43.0%,50.3%
Value,2020-05-06 22:00:16,13,44,14,17267,101980,2240,39,9,1067,979,10.1%,42.9%,50.3%
Value,2020-05-06 22:01:56,11,44,13,176,101980,2219,33,9,1020,935,7.9%,42.9%,50.3%
Value,2020-05-06 22:06:36,14,44,13,1405,101980,2217,15,6,1003,942,5.5%,42.9%,50.3%
Value,2020-05-06 22:10:40,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.7%,42.9%,51.3%
Value,2020-05-06 22:11:51,11,44,13,429,101980,2049,6,6,1047,985,5.9%,42.9%,51.3%
Value,2020-05-06 22:14:24,14,44,13,1017,101980,2068,14,10,1054,990,6.9%,42.9%,51.3%
Value,2020-05-06 22:16:36,12,44,13,748,101980,2009,15,13,993,931,6.0%,42.9%,51.3%
Value,2020-05-06 22:18:55,12,44,13,1469,101980,2018,4,6,968,909,7.4%,42.9%,51.3%
Value,2020-05-06 22:20:47,13,44,13,924,101980,2005,17,14,1032,970,6.2%,43.0%,51.3%
Value,2020-05-06 22:22:46,5,44,13,167,101980,1992,21,13,972,902,7.1%,43.0%,51.3%
Value,2020-05-06 22:24:38,6,44,12,329,101980,1985,19,10,1011,942,6.0%,42.9%,51.3%
Value,2020-05-06 22:26:26,8,44,12,3030,101980,2033,37,28,1016,947,11.2%,43.0%,51.3%
Value,2020-05-06 22:28:18,4,44,12,954,101980,2027,14,22,1024,972,5.7%,42.9%,51.3%
Value,2020-05-06 22:29:54,8,44,12,899,101980,2053,23,38,1002,955,5.3%,43.0%,51.3%
Value,2020-05-06 22:31:49,5,44,12,1263,101980,2034,57,31,1083,1006,12.9%,43.0%,51.3%
Value,2020-05-06 22:33:41,4,44,11,1725,101980,1938,18,18,963,911,6.7%,42.9%,51.3%
Value,2020-05-06 22:36:24,4,44,11,389,101980,1844,25,4,997,924,7.8%,43.0%,50.4%
Value,2020-05-06 22:38:08,6,44,11,656,101980,1715,15,11,994,933,3.8%,42.9%,50.4%
Value,2020-05-06 22:39:49,5,44,10,387,101980,1435,15,8,967,901,6.1%,43.0%,50.4%
Value,2020-05-06 22:41:25,5,44,10,1041,101980,1286,21,8,948,884,6.7%,42.9%,50.4%
Value,2020-05-06 22:43:04,5,44,10,1877,101980,1276,18,11,960,897,6.8%,42.9%,50.4%
Value,2020-05-06 22:44:33,5,44,10,1542,101980,1311,20,9,895,823,6.2%,42.9%,50.4%
Value,2020-05-06 22:46:01,4,44,10,1110,101980,1342,34,13,954,880,7.3%,42.9%,50.4%
Value,2020-05-06 22:48:43,3,44,9,110,275570,1975,24,11,900,829,4.0%,42.9%,50.4%
Value,2020-05-06 22:50:12,5,44,9,1254,275570,1999,26,17,870,804,6.1%,43.0%,50.4%
Value,2020-05-06 22:51:42,5,44,9,321,275570,1992,23,20,871,807,5.3%,42.9%,50.4%
Value,2020-05-06 22:53:13,7,44,9,397,275570,1985,21,19,877,817,5.1%,42.9%,50.4%
Value,2020-05-06 22:54:42,7,44,9,729,275570,1990,47,26,1038,964,6.9%,42.9%,50.4%
Value,2020-05-06 22:56:12,6,44,8,450,275570,1934,28,14,871,801,7.9%,42.9%,50.4%
Value,2020-05-06 22:57:38,6,24,8,1500,275570,1959,24,10,879,810,5.4%,42.9%,50.4%
Value,2020-05-06 22:59:13,8,27,8,1411,275570,1952,25,7,884,814,6.8%,43.0%,50.4%
Value,2020-05-06 23:00:41,10,27,8,1280,275570,1702,35,8,875,801,8.8%,43.0%,50.4%
Value,2020-05-06 23:02:22,7,27,8,1086,275570,1703,35,9,895,814,4.7%,42.9%,50.4%
