,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-09 14:39:32,31,56,26,6840,64499,8243,50,35,3696,3309,6.5%,41.9%,62.1%
Value,2020-05-09 14:47:54,29,56,26,6969,71778,8627,77,27,3899,3491,4.9%,41.9%,63.2%
Value,2020-05-09 14:56:55,31,73,28,4851,71778,8809,67,21,3888,3476,4.9%,42.0%,63.2%
Value,2020-05-09 15:05:20,35,73,29,5273,71778,9347,77,31,4014,3605,4.9%,41.9%,62.1%
Value,2020-05-09 15:14:21,11.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.0%,41.9%,62.1%
Value,2020-05-09 15:22:53,40,73,32,6482,110561,11071,120,48,4030,3578,4.7%,41.9%,62.1%
Value,2020-05-09 15:31:13,37,73,34,7859,110561,10934,85,30,4230,3796,7.6%,42.0%,62.1%
Value,2020-05-09 15:41:30,27,73,33,41213,110561,12142,61,28,4266,3850,4.3%,42.0%,62.1%
Value,2020-05-09 15:50:20,26,73,33,18520,149905,13710,80,46,4042,3646,4.1%,41.9%,62.1%
Value,2020-05-09 15:59:19,38,66,33,9928,149905,13897,59,24,4069,3661,6.6%,42.0%,62.1%
Value,2020-05-09 20:51:45,9,21,10,442,40748,1102,7,9,1296,904,3.0%,41.6%,62.0%
Value,2020-05-09 20:53:11,10,21,9,442,40748,1103,15,13,1299,906,4.4%,41.6%,62.9%
Value,2020-05-09 20:54:38,11,21,10,1711,40748,1128,11,14,1285,895,5.0%,41.7%,62.9%
Value,2020-05-09 20:56:04,10,21,10,695,40748,1127,9,9,1262,867,3.9%,41.7%,62.9%
Value,2020-05-09 20:57:31,8,21,10,209,40748,1130,13,13,1228,834,5.4%,41.7%,62.9%
Value,2020-05-09 20:58:57,9,21,9,481,40748,1133,17,15,1195,799,7.1%,41.7%,62.9%
Value,2020-05-09 21:00:24,8,21,9,628,40748,1145,22,12,1207,808,2.3%,41.6%,62.9%
Value,2020-05-09 21:01:52,8,21,9,440,40748,1147,17,8,1226,825,3.0%,41.7%,62.9%
Value,2020-05-09 21:03:21,10,21,10,652,40748,1194,23,8,1275,861,3.4%,41.7%,62.0%
Value,2020-05-09 21:05:03,9,21,10,379,40748,1148,26,12,1241,830,3.2%,41.7%,62.0%
Value,2020-05-09 21:06:37,8,21,9,206,40748,1138,19,10,1219,819,1.8%,41.7%,62.0%
Value,2020-05-09 21:08:06,7,21,9,206,40748,1135,19,7,1208,810,2.2%,41.7%,62.0%
Value,2020-05-09 21:09:34,12,21,10,751,40748,1142,10,8,1214,817,3.0%,41.8%,62.0%
Value,2020-05-09 21:11:06,10,21,10,1996,40748,1164,16,14,1252,857,2.7%,41.7%,62.0%
Value,2020-05-09 21:12:39,10,21,10,2177,40748,1198,21,17,1249,854,6.4%,41.7%,62.0%
Value,2020-05-09 21:14:12,10,21,10,1554,36136,1083,14,10,1240,847,4.7%,41.7%,62.0%
Value,2020-05-09 21:15:44,8,21,10,633,36136,1057,12,15,1210,821,3.2%,41.7%,62.0%
Value,2020-05-09 21:17:12,10,21,10,1103,36136,1038,13,19,1248,857,3.4%,41.7%,62.0%
Value,2020-05-09 21:18:46,10,21,9,2524,36136,1066,22,14,1229,830,3.0%,41.7%,62.9%
Value,2020-05-09 21:20:17,10,21,9,1361,36136,1105,10,12,1231,837,2.6%,41.7%,62.9%
Value,2020-05-09 21:21:55,12,21,9,1097,36136,1107,16,13,1195,798,5.0%,41.8%,62.9%
Value,2020-05-09 21:23:27,9,21,9,3850,36136,1201,9,15,1236,848,4.1%,41.7%,62.0%
Value,2020-05-09 21:24:57,8,21,9,962,36136,1168,11,13,1159,768,4.8%,41.8%,62.0%
Value,2020-05-09 21:26:22,7,21,9,754,36136,1158,5,10,1115,725,6.4%,41.8%,62.0%
Value,2020-05-09 21:27:49,6,21,9,203,36136,1151,6,9,1142,750,2.9%,41.8%,62.0%
Value,2020-05-09 21:29:16,6,19,9,394,36136,1147,6,7,1141,747,3.1%,41.7%,62.0%
Value,2020-05-09 21:30:44,5,17,9,827,36136,1142,11,7,1122,726,3.7%,41.7%,62.0%
Value,2020-05-09 21:32:20,10,17,9,266,32224,1030,7,6,1109,713,3.4%,41.7%,62.0%
Value,2020-05-09 21:33:46,9,17,9,358,32224,1037,7,6,1151,758,3.9%,41.7%,62.0%
Value,2020-05-09 21:35:12,12,17,9,1330,32224,1055,12,4,1122,724,3.1%,41.7%,62.0%
Value,2020-05-09 21:36:36,12,17,9,2106,32224,1041,11,15,1152,765,6.7%,41.7%,62.0%
Value,2020-05-09 21:38:04,10,17,9,315,32224,1009,14,11,1100,708,8.5%,41.7%,62.0%
Value,2020-05-09 21:39:31,10,17,9,162,32224,973,15,11,1082,689,2.4%,41.9%,62.0%
Value,2020-05-09 21:43:27,10,17,9,210,19533,882,14,6,1104,705,6.5%,41.8%,62.9%
Value,2020-05-09 21:45:32,9,17,9,1703,19533,821,11,8,1069,674,1.8%,41.8%,63.0%
Value,2020-05-09 21:47:02,9,17,9,118,19533,819,12,13,1044,653,3.0%,41.8%,63.0%
Value,2020-05-09 21:48:33,10,17,9,74,19533,798,15,14,1056,662,2.4%,41.9%,63.0%
Value,2020-05-09 21:49:58,9,17,9,170,19533,784,11,12,1058,663,2.9%,41.8%,63.0%
Value,2020-05-09 21:51:25,10,17,9,308,19533,778,3,3,1044,648,3.7%,41.8%,63.0%
Value,2020-05-09 21:52:56,9,17,9,56,19533,770,15,4,1057,651,3.4%,41.8%,63.0%
Value,2020-05-09 21:54:31,10,17,9,672,19533,761,15,4,1062,657,2.2%,41.8%,63.0%
Value,2020-05-09 21:55:57,11,19,9,192,19533,751,13,7,1078,681,3.6%,41.8%,63.0%
Value,2020-05-09 21:57:20,13,20,9,1279,19533,769,22,12,1117,716,4.4%,41.8%,63.0%
Value,2020-05-09 21:58:48,10,20,9,169,19533,756,17,13,1167,770,5.4%,41.8%,62.0%
Value,2020-05-09 22:00:28,12,20,9,1329,19533,780,22,13,1142,742,4.6%,41.8%,62.0%
Value,2020-05-09 22:01:58,11,20,9,1081,19533,795,27,14,1120,714,3.7%,41.8%,62.0%
Value,2020-05-09 22:03:25,11,21,9,5854,20114,905,34,11,1128,712,4.6%,41.8%,62.0%
Value,2020-05-09 22:04:56,11,21,9,977,20114,861,26,8,1145,736,4.1%,41.8%,62.0%
Value,2020-05-09 22:06:35,13,21,10,1435,20114,904,18,7,1134,729,4.6%,41.8%,62.0%
Value,2020-05-09 22:08:14,10,21,10,696,20114,896,21,7,1088,679,3.3%,41.7%,62.0%
Value,2020-05-09 22:09:51,10,21,9,305,20114,901,14,10,1051,653,4.9%,41.7%,62.0%
Value,2020-05-09 22:11:38,10,21,9,209,20114,846,16,7,1051,649,3.1%,41.8%,62.0%
Value,2020-05-09 22:13:24,11,21,9,118,20114,784,23,7,1053,646,8.5%,41.8%,63.0%
Value,2020-05-09 22:15:18,12,21,10,2640,20114,847,22,6,1080,673,4.8%,41.8%,63.0%
Value,2020-05-09 22:17:09,11,21,10,3665,20114,854,32,11,1095,685,3.7%,41.8%,63.0%
Value,2020-05-09 22:19:12,13,21,10,2240,20114,885,17,8,1066,664,5.3%,41.8%,63.0%
Value,2020-05-09 22:20:56,11,21,10,2173,20114,911,11,5,1064,663,4.7%,41.8%,63.0%
Value,2020-05-09 22:22:53,11,21,10,223,20114,882,26,3,1084,676,5.8%,41.8%,63.0%
Value,2020-05-09 22:24:42,11,21,10,1039,24265,981,20,9,1037,632,3.1%,41.9%,62.1%
Value,2020-05-09 22:26:17,10,21,10,1810,24265,1034,18,9,1056,658,2.7%,41.8%,62.1%
Value,2020-05-09 22:27:50,10,21,10,335,24265,1038,25,9,1057,655,2.6%,41.8%,62.1%
Value,2020-05-09 22:29:20,10,21,10,76,24265,1030,23,8,1035,628,2.0%,41.8%,62.1%
Value,2020-05-09 22:30:53,8,21,10,470,24265,1025,24,4,1056,644,5.5%,41.8%,62.0%
Value,2020-05-09 22:32:46,8,21,10,2499,24265,1109,47,3,1046,609,3.1%,41.8%,62.1%
Value,2020-05-09 22:34:23,6,21,10,1830,24265,1140,45,6,1052,620,4.9%,41.8%,62.1%
Value,2020-05-09 22:35:52,6,21,10,1882,24265,1139,45,4,1063,632,2.3%,41.9%,62.1%
