,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-09 14:28:05,33,77,27,22903,83385,8752,85,27,14275,3206,8.7%,40.6%,46.2%
Value,2020-05-09 14:36:35,30,83,29,13085,92070,8533,63,21,14319,3169,8.0%,40.5%,45.1%
Value,2020-05-09 14:45:08,29,83,29,13235,92070,8731,57,67,14388,3194,7.5%,40.5%,45.1%
Value,2020-05-09 14:53:54,20,83,28,5835,92070,8959,51,29,14657,3311,7.9%,40.7%,46.3%
Value,2020-05-09 15:02:28,20,83,26,5518,92070,8246,35,29,14565,3134,8.2%,40.6%,45.2%
Value,2020-05-09 15:11:23,27,83,26,7778,260683,8870,49,40,14802,3301,8.6%,40.6%,45.2%
Value,2020-05-09 15:20:06,22,83,26,3519,260683,8713,70,26,14835,3219,9.3%,40.6%,45.2%
Value,2020-05-09 15:28:23,27,83,25,5354,260683,8240,72,29,14698,2970,9.6%,40.7%,46.3%
Value,2020-05-09 15:37:53,25,45,23,12512,260683,8849,61,50,14836,3064,10.1%,40.7%,45.2%
Value,2020-05-09 15:47:29,24,45,23,9410,260683,8967,60,41,15005,3140,7.2%,40.8%,45.2%
Value,2020-05-09 15:56:32,22,45,23,8677,260683,9309,70,39,15225,3273,7.6%,40.8%,45.2%
Value,2020-05-09 20:51:17,8,30,7,1071,585900,3150,19,8,15294,806,5.8%,40.5%,46.0%
Value,2020-05-09 20:52:43,10,30,7,863,585900,3157,18,12,15292,798,7.8%,40.5%,46.0%
Value,2020-05-09 20:54:10,10,30,7,953,585900,3163,12,17,15312,805,3.8%,40.5%,46.0%
Value,2020-05-09 20:55:36,9,30,8,218,585900,3154,18,13,15309,781,5.9%,40.7%,46.0%
Value,2020-05-09 20:57:03,9,30,8,628,585900,3093,14,13,15340,797,2.6%,40.5%,46.0%
Value,2020-05-09 20:58:29,8,30,8,247,585900,3089,16,10,15332,781,2.9%,40.5%,46.0%
Value,2020-05-09 20:59:56,9,30,8,1416,585900,3118,18,12,15362,805,6.5%,40.5%,46.0%
Value,2020-05-09 21:01:23,9,30,8,548,585900,3058,19,10,15360,788,5.9%,40.5%,45.1%
Value,2020-05-09 21:02:51,8,30,8,10790,585900,3402,21,7,15322,735,4.8%,40.5%,45.1%
Value,2020-05-09 21:04:31,9,30,8,2283,585900,3301,18,9,15316,719,3.8%,40.5%,45.1%
Value,2020-05-09 21:06:08,7,30,8,2145,585900,3328,5,8,15288,685,7.0%,40.5%,45.1%
Value,2020-05-09 21:07:37,7,30,8,1009,585900,3348,12,10,15291,685,3.7%,40.5%,45.1%
Value,2020-05-09 21:09:06,8,30,8,1116,585900,3363,19,18,15293,680,4.1%,40.5%,45.1%
Value,2020-05-09 21:10:36,6,30,8,1595,585900,3425,10,11,15279,657,5.2%,40.5%,45.1%
Value,2020-05-09 21:12:09,5,30,8,1500,585900,3436,11,8,15321,693,5.3%,40.5%,45.1%
Value,2020-05-09 21:13:41,8,30,8,188,585900,3358,19,16,15373,735,4.2%,40.5%,45.1%
Value,2020-05-09 21:15:12,7,30,8,363,585900,3338,14,11,15340,695,5.2%,40.5%,45.1%
Value,2020-05-09 21:16:41,7,30,8,263,585900,3326,13,11,15316,663,6.2%,40.5%,46.0%
Value,2020-05-09 21:18:14,6,30,8,149,585900,3324,20,18,15384,718,4.5%,40.5%,46.0%
Value,2020-05-09 21:19:49,9,30,9,376,585900,3321,22,13,15374,680,4.0%,40.5%,46.0%
Value,2020-05-09 21:21:21,7,30,9,7456,585900,3435,12,10,15355,655,3.7%,40.5%,45.1%
Value,2020-05-09 21:22:58,9,30,9,394,585900,3445,13,8,15366,652,3.6%,40.5%,45.1%
Value,2020-05-09 21:24:28,7,21,9,103,585900,3412,13,7,15352,633,4.5%,40.5%,45.1%
Value,2020-05-09 21:25:55,5,21,9,184,585900,3395,19,7,15388,658,8.4%,40.5%,45.1%
Value,2020-05-09 21:27:20,8,21,9,556,585900,3359,24,9,15383,642,5.8%,40.5%,45.1%
Value,2020-05-09 21:28:48,9,21,9,1122,585900,3363,33,13,15436,680,6.4%,40.5%,45.1%
Value,2020-05-09 21:30:16,9,21,9,11378,585900,3523,36,15,15477,708,6.7%,40.5%,45.1%
Value,2020-05-09 21:31:49,3,21,9,230,585900,3492,50,12,15473,684,4.8%,40.5%,45.1%
Value,2020-05-09 21:33:18,3,21,8,2507,585900,3517,49,13,15514,703,4.9%,40.5%,45.1%
Value,2020-05-09 21:34:43,5,21,8,1855,585900,3519,38,10,15440,614,3.7%,40.5%,45.1%
Value,2020-05-09 21:36:09,5,21,8,753,585900,3497,38,11,15487,662,5.9%,40.5%,45.1%
Value,2020-05-09 21:37:36,6,21,8,4248,585900,3541,36,20,15485,659,6.0%,40.5%,45.1%
Value,2020-05-09 21:39:02,3,21,8,1961,585900,3503,48,24,15528,689,6.7%,40.5%,45.1%
Value,2020-05-09 21:42:54,2,21,7,534,66517,1705,47,16,15483,618,3.7%,40.5%,45.1%
Value,2020-05-09 21:45:05,6,20,7,3332,66517,1630,47,15,15532,631,6.4%,40.5%,45.1%
Value,2020-05-09 21:46:32,4,20,7,3072,66517,1604,40,15,15534,624,6.8%,40.6%,46.0%
Value,2020-05-09 21:48:05,5,20,7,1459,66517,1588,41,11,15555,621,5.1%,40.5%,46.0%
Value,2020-05-09 21:49:31,5,17,6,3884,66517,1648,42,21,15562,611,6.7%,40.6%,46.0%
Value,2020-05-09 21:50:56,9,18,6,1363,66517,1650,41,13,15576,609,3.9%,40.5%,46.0%
Value,2020-05-09 21:52:25,3,18,6,3006,66517,1683,39,12,15603,616,4.1%,40.5%,46.0%
Value,2020-05-09 21:54:03,7,18,6,543,66517,1680,44,8,15619,601,4.8%,40.6%,46.0%
Value,2020-05-09 21:55:29,3,18,6,171,66517,1674,38,8,15596,576,2.7%,40.5%,46.0%
Value,2020-05-09 21:56:53,2,18,6,79,66517,1664,39,7,15600,568,5.1%,40.5%,45.1%
Value,2020-05-09 21:58:21,2,18,6,140,79924,1884,35,9,15633,588,7.9%,40.5%,45.1%
Value,2020-05-09 21:59:44,3,18,6,349,79924,1861,37,11,15684,629,7.3%,40.5%,45.1%
Value,2020-05-09 22:01:28,4,18,6,4890,79924,1838,40,11,15682,596,3.3%,40.5%,45.1%
Value,2020-05-09 22:02:55,3,18,5,328,79924,1705,42,16,15738,635,4.1%,40.5%,45.1%
Value,2020-05-09 22:04:24,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.6%,40.5%,45.1%
Value,2020-05-09 22:06:01,4,18,5,1426,79924,1676,44,11,15741,602,5.1%,40.5%,45.1%
Value,2020-05-09 22:07:43,3,18,5,1745,79924,1693,38,8,15774,620,8.2%,40.6%,45.1%
Value,2020-05-09 22:09:19,4,18,5,2483,79924,1718,41,5,15742,574,4.8%,40.5%,45.1%
Value,2020-05-09 22:10:56,5,18,5,2437,79924,1683,57,10,15833,646,8.1%,40.5%,45.1%
Value,2020-05-09 22:12:43,7,18,5,4730,79924,1877,59,14,15832,636,4.8%,40.5%,46.0%
Value,2020-05-09 22:14:37,11,18,5,4043,79924,2001,48,11,15867,666,5.5%,40.5%,46.0%
Value,2020-05-09 22:16:36,6,18,5,2119,79924,2059,43,9,15794,571,6.0%,40.5%,46.0%
Value,2020-05-09 22:18:12,3,18,5,240,79924,2033,40,8,15802,562,4.7%,40.5%,46.0%
Value,2020-05-09 22:20:22,3,18,5,121,79924,2045,42,8,15786,534,3.7%,40.5%,46.0%
Value,2020-05-09 22:22:22,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.0%,40.5%,45.1%
Value,2020-05-09 22:24:07,4,18,5,2354,79924,2005,43,9,15844,569,5.6%,40.5%,45.1%
Value,2020-05-09 22:25:46,3,18,5,253,79924,2006,42,9,15890,594,5.2%,40.5%,45.1%
Value,2020-05-09 22:27:16,3,18,5,734,79924,2016,38,7,15895,580,7.2%,40.5%,45.1%
Value,2020-05-09 22:28:51,5,18,5,2995,79924,2095,35,7,15857,526,4.3%,40.5%,45.1%
Value,2020-05-09 22:30:22,4,18,4,1657,79924,1917,26,3,15860,530,6.3%,40.5%,45.1%
Value,2020-05-09 22:32:00,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.0%,40.5%,45.1%
Value,2020-05-09 22:33:51,8,18,5,92,79924,2085,12,4,15876,549,5.7%,40.5%,45.1%
Value,2020-05-09 22:35:22,8,18,5,57,79924,2054,9,3,15892,547,4.5%,40.5%,45.1%
Value,2020-05-09 22:37:28,13,18,5,2526,79924,2046,18,19,15944,578,6.0%,40.5%,45.1%
