,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-29 05:50:30,7,20,6,398,17040,707,10,4,612,610,8.0%,42.8%,49.1%
Value,2020-04-29 05:51:53,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.1%,42.8%,49.1%
Value,2020-04-29 05:53:17,6,20,6,138,17040,708,7,4,578,579,5.6%,42.8%,49.1%
Value,2020-04-29 05:54:56,8,20,6,1619,17040,746,11,8,620,621,4.0%,42.8%,49.1%
Value,2020-04-29 05:56:18,10,20,6,1034,17040,711,19,9,597,596,6.0%,42.8%,49.1%
Value,2020-04-29 05:57:41,9,20,6,2615,47551,900,20,9,609,606,8.7%,42.8%,49.1%
Value,2020-04-29 05:59:03,8,20,7,2085,47551,995,16,11,557,556,5.2%,42.9%,49.1%
Value,2020-04-29 06:00:27,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.7%,42.8%,49.1%
Value,2020-04-29 06:01:50,10,20,7,1678,47551,1006,18,12,581,584,9.6%,42.8%,49.1%
Value,2020-04-29 06:03:14,11,20,7,352,47551,984,24,22,762,771,6.9%,42.8%,49.1%
Value,2020-04-29 06:04:38,10,20,7,1382,47551,976,21,18,573,583,5.6%,42.8%,49.1%
Value,2020-04-29 06:06:00,8,20,7,627,47551,990,18,13,563,567,10.3%,42.8%,50.0%
Value,2020-04-29 06:07:19,7,20,7,1505,47551,1008,13,8,504,507,4.0%,42.8%,50.0%
Value,2020-04-29 06:08:46,9,20,7,1072,47551,989,13,7,571,573,8.4%,42.9%,50.0%
Value,2020-04-29 06:10:10,9,20,7,381,47551,901,8,7,551,555,3.5%,42.8%,50.0%
Value,2020-04-29 06:11:33,7,20,7,103,47551,896,10,5,534,535,4.4%,42.8%,50.0%
Value,2020-04-29 06:12:56,7,20,7,284,47551,903,5,3,535,535,7.3%,42.8%,50.0%
Value,2020-04-29 06:14:20,9,20,7,1449,47551,863,10,9,581,583,5.4%,42.8%,50.0%
Value,2020-04-29 06:15:42,9,20,7,1254,47551,898,15,6,550,546,4.7%,42.8%,50.0%
Value,2020-04-29 06:17:05,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.8%,42.8%,50.0%
Value,2020-04-29 06:18:29,8,20,7,1728,47551,844,21,9,597,586,5.4%,42.8%,50.0%
Value,2020-04-29 06:19:51,7,20,7,1026,47551,853,28,14,599,590,5.0%,42.8%,50.0%
Value,2020-04-29 06:21:11,3,20,7,245,47551,854,26,11,549,539,4.3%,42.8%,50.0%
Value,2020-04-29 06:22:36,6,20,7,1337,47551,829,33,12,576,560,7.4%,42.8%,50.0%
Value,2020-04-29 06:23:58,3,20,7,1050,47551,853,28,11,549,535,5.9%,42.8%,50.0%
Value,2020-04-29 06:25:23,3,20,7,192,47551,853,24,10,527,518,4.1%,42.8%,50.0%
Value,2020-04-29 06:26:47,2,20,7,118,47551,851,22,9,539,532,9.0%,42.8%,49.1%
Value,2020-04-29 06:28:12,2,20,7,555,47551,865,30,8,550,534,4.0%,42.8%,49.1%
Value,2020-04-29 06:29:37,2,20,7,121,47551,847,29,5,566,547,6.1%,42.8%,49.1%
Value,2020-04-29 06:31:01,4,20,7,472,47551,856,20,5,526,515,13.2%,42.9%,50.0%
Value,2020-04-29 06:32:25,3,20,6,914,47551,868,23,7,570,557,5.3%,42.8%,50.0%
Value,2020-04-29 06:33:48,4,20,6,570,47551,885,23,12,541,532,9.8%,42.8%,50.0%
Value,2020-04-29 06:35:13,5,20,6,1377,47551,900,27,13,552,545,4.3%,42.8%,50.0%
Value,2020-04-29 06:36:36,8,20,6,495,47551,904,23,13,575,570,4.4%,42.8%,50.0%
Value,2020-04-29 06:38:01,2,20,6,2004,47551,907,17,12,551,548,5.5%,42.8%,50.0%
Value,2020-04-29 06:39:26,4,20,6,107,47551,905,23,12,549,541,5.7%,42.8%,50.0%
Value,2020-04-29 06:40:47,3,19,6,117,384720,1961,15,12,564,567,3.1%,41.7%,49.1%
Value,2020-04-29 06:42:11,4,19,6,93,384720,1961,18,5,562,553,5.7%,42.8%,49.1%
Value,2020-04-29 06:43:34,2,19,6,219,384720,1961,24,10,593,582,6.4%,42.8%,49.1%
Value,2020-04-29 06:44:55,3,19,6,145,384720,1956,17,8,546,544,5.7%,42.8%,49.1%
Value,2020-04-29 06:46:19,3,19,6,247,384720,1958,27,9,592,584,4.2%,42.9%,49.1%
Value,2020-04-29 06:47:42,3,19,6,867,384720,2012,20,9,598,593,6.6%,42.8%,49.1%
Value,2020-04-29 06:49:03,2,19,6,383,384720,2008,22,8,564,553,7.9%,42.8%,49.1%
Value,2020-04-29 06:50:28,4,19,6,906,384720,2018,17,6,566,555,4.2%,42.8%,49.1%
Value,2020-04-29 06:51:51,3,19,5,2235,384720,2079,19,6,562,554,9.9%,42.8%,49.1%
Value,2020-04-29 06:53:10,6,19,5,562,384720,2057,23,5,549,536,5.0%,42.8%,49.1%
Value,2020-04-29 06:54:32,4,19,5,822,384720,2056,29,11,589,571,7.2%,42.8%,49.1%
Value,2020-04-29 06:55:55,4,16,5,501,384720,1899,21,18,641,641,4.7%,42.8%,49.1%
Value,2020-04-29 06:57:16,3,16,5,406,384720,1887,22,13,618,615,5.0%,42.9%,49.1%
Value,2020-04-29 06:58:40,4,16,5,1035,384720,1803,24,16,562,555,2.5%,42.9%,49.1%
Value,2020-04-29 07:00:04,3,16,5,997,384720,1784,16,7,527,522,7.2%,42.8%,49.1%
Value,2020-04-29 07:01:29,3,16,5,1558,384720,1786,23,9,535,523,3.8%,42.9%,49.1%
Value,2020-04-29 07:02:52,3,16,5,320,384720,1771,29,8,545,527,7.9%,42.8%,49.1%
Value,2020-04-29 07:04:14,3,14,4,197,384720,1747,47,16,582,553,6.2%,42.9%,49.1%
Value,2020-04-29 07:05:35,3,14,4,263,384720,1743,49,13,554,520,4.6%,42.8%,49.1%
Value,2020-04-29 07:06:58,2,14,4,268,384720,1720,41,12,561,535,4.1%,42.9%,50.0%
Value,2020-04-29 07:08:23,2,14,4,148,384720,1697,49,8,552,513,9.5%,42.9%,50.0%
Value,2020-04-29 07:09:48,2,14,4,52,384720,1691,44,7,545,510,4.7%,42.9%,50.0%
Value,2020-04-29 07:11:11,2,14,4,161,384720,1694,47,5,556,518,5.9%,42.9%,49.1%
Value,2020-04-29 07:12:38,2,14,4,275,384720,1694,52,5,560,517,4.1%,42.9%,49.1%
Value,2020-04-29 07:14:02,2,14,4,93,384720,1671,51,8,538,498,4.0%,42.9%,49.1%
Value,2020-04-29 07:15:27,5,14,3,1106,384720,1663,42,18,589,566,5.5%,42.9%,49.1%
Value,2020-04-29 07:16:50,9,16,4,1193,384720,1691,46,21,577,554,5.8%,42.9%,49.1%
Value,2020-04-29 07:18:13,2,16,3,237,384720,1661,40,17,571,549,4.4%,42.9%,49.1%
Value,2020-04-29 07:19:38,2,16,3,634,384720,1673,44,18,565,542,5.1%,42.9%,49.1%
Value,2020-04-29 07:21:01,2,16,3,140,384720,1651,41,9,572,540,4.8%,42.9%,49.1%
Value,2020-04-29 07:22:26,2,16,3,249,384720,1632,42,6,556,524,6.3%,42.9%,49.1%
Value,2020-04-29 07:23:50,2,16,3,673,384720,1611,41,11,561,533,3.9%,42.9%,49.1%
Value,2020-04-29 07:25:13,3,16,3,248,384720,1611,43,9,582,551,4.7%,42.9%,49.1%
Value,2020-04-29 07:26:35,3,16,3,127,384720,1633,43,12,579,551,9.2%,42.9%,49.1%
Value,2020-04-29 07:27:58,8,16,3,6009,384720,1781,57,17,574,539,6.1%,42.9%,49.1%
Value,2020-04-29 07:29:20,4,16,3,60,384720,1779,50,18,555,527,6.7%,42.9%,49.1%
Value,2020-04-29 07:30:45,4,16,3,1919,384720,1829,45,14,550,521,3.1%,42.9%,49.1%
Value,2020-04-29 07:32:09,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.3%,42.9%,49.1%
Value,2020-04-29 07:33:36,5,16,3,188,384720,1775,56,9,615,573,5.1%,42.9%,49.1%
Value,2020-04-29 07:35:02,5,16,3,102,384720,1749,48,6,588,552,6.6%,42.9%,49.1%
Value,2020-04-29 07:36:29,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,17.0%,42.9%,50.1%
Value,2020-04-29 07:37:54,6,18,4,430,384720,1740,44,15,640,614,5.8%,43.0%,50.1%
Value,2020-04-29 07:39:18,5,18,4,261,14597,678,43,13,626,598,4.0%,42.9%,50.1%
Value,2020-04-29 07:40:43,5,18,4,359,14597,684,41,16,646,621,5.8%,42.9%,50.1%
Value,2020-04-29 07:42:11,8,20,4,674,14597,697,46,7,657,622,5.9%,42.9%,49.1%
Value,2020-04-29 07:43:48,6,20,4,1674,14597,719,50,8,638,600,4.2%,42.9%,49.1%
Value,2020-04-29 07:45:12,11,20,4,1923,14597,765,59,12,670,635,6.9%,42.9%,49.1%
Value,2020-04-29 07:46:36,8,20,4,1221,14597,738,49,9,653,623,7.4%,42.9%,49.1%
Value,2020-04-29 07:48:01,5,20,4,11537,47391,1049,45,9,633,604,3.0%,42.9%,49.1%
Value,2020-04-29 07:49:25,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,42.9%,49.1%
Value,2020-04-29 07:50:51,7,20,4,2388,53867,1177,48,16,710,682,5.1%,42.9%,49.1%
Value,2020-04-29 07:52:20,6,20,4,784,53867,1151,44,16,660,636,5.5%,42.9%,49.1%
Value,2020-04-29 07:53:44,6,20,4,3850,53867,1217,45,12,659,629,7.3%,42.9%,49.1%
Value,2020-04-29 07:55:11,8,20,5,2446,53867,1249,43,12,664,640,3.9%,42.9%,49.1%
Value,2020-04-29 07:56:35,6,20,5,1428,53867,1252,46,13,684,658,7.1%,42.9%,49.1%
Value,2020-04-29 07:57:58,7,20,5,3844,53867,1292,46,14,679,653,4.0%,42.9%,49.1%
Value,2020-04-29 07:59:22,6,20,5,735,53867,1301,44,12,733,705,6.3%,42.9%,49.1%
Value,2020-04-29 08:00:44,6,20,5,896,53867,1285,40,12,714,689,8.0%,42.9%,49.1%
Value,2020-04-29 08:02:09,6,20,5,1975,53867,1319,49,10,736,705,3.9%,42.9%,50.1%
Value,2020-04-29 08:03:35,9,20,5,2521,53867,1358,54,11,855,821,5.4%,42.9%,50.1%
Value,2020-04-29 08:05:00,8,20,5,1327,53867,1389,47,11,841,811,4.8%,42.9%,50.1%
Value,2020-04-29 08:06:26,11,20,5,1566,53867,1416,55,15,886,852,9.4%,43.0%,49.1%
Value,2020-04-29 08:07:49,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.0%,42.9%,49.1%
Value,2020-04-29 08:09:16,10,20,6,1578,53867,1602,71,20,928,889,4.2%,42.9%,49.1%
Value,2020-04-29 08:10:42,9,20,6,13724,53867,2053,54,19,875,850,7.7%,42.9%,49.1%
Value,2020-04-29 08:12:06,11,20,6,1663,53867,1870,50,27,822,805,10.6%,42.9%,49.1%
Value,2020-04-29 08:13:32,10,20,6,7845,53867,2011,40,20,867,851,8.0%,43.0%,49.1%
Value,2020-04-29 08:14:55,8,20,6,929,53867,2022,42,13,919,896,5.8%,42.9%,49.1%
Value,2020-04-29 08:16:19,8,20,6,1984,53867,2053,58,9,923,885,10.1%,42.9%,49.1%
Value,2020-04-29 08:17:41,11,20,7,1817,53867,2077,65,13,919,875,8.9%,42.9%,49.1%
Value,2020-04-29 08:19:06,9,20,7,6516,53867,2183,65,15,917,874,7.3%,42.9%,49.1%
Value,2020-04-29 08:20:30,16,47,7,2175,53867,2230,59,16,991,953,10.8%,42.9%,49.1%
Value,2020-04-29 08:21:54,11,47,7,1705,53867,2260,61,11,1108,1065,6.2%,42.9%,49.1%
Value,2020-04-29 08:23:18,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.7%,42.9%,49.1%
Value,2020-04-29 08:24:43,12,47,8,2505,53867,2446,68,18,1107,1062,9.3%,42.8%,49.1%
Value,2020-04-29 08:26:12,15,47,8,3369,53867,2481,71,18,1238,1194,8.4%,42.8%,49.1%
Value,2020-04-29 08:27:38,11,47,8,2338,53867,2453,63,15,1312,1276,6.2%,42.9%,49.1%
Value,2020-04-29 08:29:03,16,47,9,7099,53867,2589,65,22,1395,1359,7.4%,42.8%,49.1%
Value,2020-04-29 08:30:26,12,47,9,9311,53867,2756,68,24,1363,1320,6.3%,42.9%,49.1%
Value,2020-04-29 08:31:53,16,47,9,5933,53867,3038,82,25,1523,1472,9.0%,42.8%,49.1%
Value,2020-04-29 08:33:19,21,47,9,8910,53867,3269,140,29,1558,1457,7.8%,42.8%,49.1%
Value,2020-04-29 08:34:48,16,47,10,19798,53867,3946,78,24,1414,1360,8.3%,42.8%,49.1%
Value,2020-04-29 08:36:17,12,47,10,16472,53867,4078,70,33,1415,1382,5.9%,42.8%,49.1%
Value,2020-04-29 08:37:45,10,47,10,2723,53867,4113,68,29,1517,1482,6.4%,43.0%,49.1%
Value,2020-04-29 08:39:12,13,47,10,4975,53867,4211,59,25,1460,1431,7.6%,42.8%,49.1%
Value,2020-04-29 08:40:42,13,47,10,6938,53867,4478,70,24,1543,1497,8.6%,42.8%,49.1%
Value,2020-04-29 08:42:10,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.2%,42.8%,49.1%
Value,2020-04-29 08:43:36,12,47,10,9429,53867,4803,71,31,1464,1426,9.3%,42.8%,49.1%
Value,2020-04-29 08:45:03,13,47,11,4884,53867,4946,75,29,1465,1424,10.8%,42.9%,49.1%
Value,2020-04-29 08:46:36,9,47,11,3748,53867,4998,74,30,1569,1529,19.8%,42.9%,49.4%
Value,2020-04-29 08:48:14,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.7%,42.9%,50.1%
Value,2020-04-29 08:49:45,21,47,11,9298,51151,4971,64,22,1656,1623,12.5%,42.9%,50.1%
Value,2020-04-29 08:51:15,13,47,11,5848,51151,5103,59,22,1611,1582,12.7%,42.9%,50.1%
Value,2020-04-29 08:52:49,8,47,11,1847,51151,5156,60,21,1562,1530,12.1%,42.9%,50.1%
Value,2020-04-29 08:54:22,10,47,12,3565,51151,5156,64,27,1685,1650,7.9%,42.9%,50.1%
Value,2020-04-29 08:55:51,15,47,12,3644,51151,5242,66,25,1682,1651,7.5%,42.9%,50.1%
Value,2020-04-29 08:57:22,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.2%,42.9%,50.1%
Value,2020-04-29 08:58:57,9,47,12,4542,78854,5565,59,22,1680,1651,7.9%,42.9%,50.1%
Value,2020-04-29 09:00:32,9,47,12,5495,78854,5639,58,17,1684,1646,9.0%,42.9%,50.1%
Value,2020-04-29 09:02:07,14,47,12,2264,78854,5697,76,41,1912,1888,11.1%,42.9%,50.1%
Value,2020-04-29 09:03:43,11,47,12,3076,78854,5754,84,30,1874,1827,6.5%,42.9%,50.1%
Value,2020-04-29 09:05:14,12,47,12,4581,78854,5825,83,32,1856,1823,9.4%,42.9%,50.1%
Value,2020-04-29 09:06:41,14,47,13,4660,78854,5849,78,24,1912,1872,10.1%,42.9%,50.1%
Value,2020-04-29 09:08:11,16,47,13,5364,78854,5862,72,20,1775,1737,10.1%,42.9%,50.1%
Value,2020-04-29 09:09:41,19,47,13,4574,78854,5745,60,20,1866,1834,11.2%,42.9%,50.1%
Value,2020-04-29 09:11:11,16,47,13,2356,78854,5757,68,22,1927,1893,12.1%,42.9%,50.1%
Value,2020-04-29 09:12:44,16,47,13,2178,78854,5677,70,26,1966,1937,11.8%,42.9%,49.1%
Value,2020-04-29 09:14:14,21,47,14,4391,78854,5775,67,21,1883,1846,11.5%,42.9%,49.1%
Value,2020-04-29 09:15:41,17,47,14,9844,78854,6082,74,16,1992,1940,13.6%,42.9%,49.1%
Value,2020-04-29 09:17:10,28,47,14,13409,78854,6210,66,50,2074,2063,21.5%,42.9%,50.1%
Value,2020-04-29 09:18:40,20,47,15,4016,78854,6217,83,44,2119,2080,8.6%,42.9%,50.1%
Value,2020-04-29 09:20:13,20,35,15,9270,78854,6391,96,38,2187,2123,13.4%,42.9%,50.1%
Value,2020-04-29 09:21:45,23,35,15,18384,78854,6893,103,41,2185,2125,14.1%,42.9%,50.1%
Value,2020-04-29 09:23:15,28,35,15,32477,78854,7520,98,40,2155,2104,12.7%,42.9%,50.1%
Value,2020-04-29 09:24:43,27,35,16,53258,78854,9177,93,31,2097,2033,17.6%,42.9%,50.1%
Value,2020-04-29 09:26:12,32,36,16,48440,78854,9806,99,22,2103,2021,9.3%,42.9%,50.1%
Value,2020-04-29 09:27:42,34,44,17,34507,78854,10762,98,32,2290,2220,9.1%,42.9%,50.1%
Value,2020-04-29 09:29:09,20,44,17,9316,78854,10692,81,29,2135,2077,6.7%,42.9%,50.1%
Value,2020-04-29 09:30:38,18,44,17,2530,78854,10626,70,26,2182,2140,6.3%,42.9%,50.1%
Value,2020-04-29 09:32:05,20,44,17,4847,78854,10375,73,23,2256,2209,14.1%,42.9%,50.1%
Value,2020-04-29 09:33:33,27,44,17,4468,78854,10302,85,18,2262,2205,10.9%,42.9%,50.1%
Value,2020-04-29 09:35:00,21,44,17,11753,78854,10169,67,18,2310,2266,8.5%,42.9%,50.1%
Value,2020-04-29 09:36:25,20,44,17,3022,78854,9847,105,30,2313,2245,13.7%,43.0%,50.1%
Value,2020-04-29 09:37:50,23,44,18,6149,78854,9948,124,30,2282,2192,9.4%,43.1%,50.1%
Value,2020-04-29 09:39:20,17,44,18,54033,319017,10679,79,31,2224,2186,8.3%,42.9%,50.1%
Value,2020-04-29 09:40:56,21,44,18,4542,319017,10517,62,30,2187,2161,7.6%,42.9%,50.1%
Value,2020-04-29 09:42:29,20,44,18,1741,319017,10420,72,27,2297,2260,12.3%,42.9%,49.1%
Value,2020-04-29 09:43:55,29,44,18,7569,319017,10381,79,30,2306,2257,7.6%,42.9%,49.1%
Value,2020-04-29 09:45:26,24,44,19,3985,319017,10284,80,44,2337,2299,7.2%,43.1%,49.1%
Value,2020-04-29 09:46:55,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.5%,43.0%,49.1%
Value,2020-04-29 09:48:28,22,44,19,10381,319017,10544,66,30,2264,2226,8.5%,42.9%,49.1%
Value,2020-04-29 09:50:06,23,44,19,2837,319017,10587,75,32,2320,2279,7.5%,42.9%,49.1%
Value,2020-04-29 09:51:40,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.2%,43.0%,49.1%
Value,2020-04-29 09:53:10,20,44,20,1677,319017,10606,76,22,2258,2208,12.1%,42.9%,50.1%
Value,2020-04-29 09:54:38,20,44,20,2966,319017,10593,81,18,2309,2252,15.5%,43.0%,50.1%
Value,2020-04-29 09:56:11,23,44,20,1612,319017,10345,89,28,2406,2354,11.2%,42.9%,50.1%
Value,2020-04-29 09:57:42,25,44,20,12464,319017,10661,79,22,2442,2393,11.3%,43.0%,49.1%
Value,2020-04-29 09:59:16,29,44,21,9830,319017,10663,74,42,2458,2434,8.7%,42.9%,49.1%
Value,2020-04-29 10:00:56,28,44,21,16296,319017,11069,83,26,2633,2585,8.4%,42.9%,49.1%
Value,2020-04-29 10:02:36,30,44,22,11397,319017,11104,73,39,2630,2601,9.3%,42.9%,49.1%
Value,2020-04-29 10:04:10,30,46,22,5457,319017,11177,70,36,2505,2476,7.2%,43.0%,49.1%
Value,2020-04-29 10:05:45,23,46,22,2992,319017,11101,72,35,2446,2422,11.0%,43.0%,49.1%
Value,2020-04-29 10:07:11,24,46,23,11973,319017,11244,48,37,2419,2416,11.2%,43.0%,49.1%
Value,2020-04-29 10:08:42,18,46,23,3712,319017,11230,45,38,2435,2435,14.6%,42.9%,49.2%
Value,2020-04-29 10:10:19,17,46,23,7371,319017,11304,45,28,2334,2326,8.7%,42.9%,49.2%
Value,2020-04-29 10:11:56,17,46,22,2132,319017,11291,33,24,2346,2340,8.7%,42.9%,49.1%
Value,2020-04-29 10:13:27,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.6%,42.9%,49.1%
Value,2020-04-29 10:15:02,23,46,23,36213,319017,11919,37,25,2385,2381,12.7%,42.9%,49.2%
Value,2020-04-29 10:16:34,21,46,23,14982,319017,12401,35,25,2343,2336,12.0%,42.9%,49.1%
Value,2020-04-29 10:18:04,18,46,23,3863,319017,12269,57,25,2389,2364,14.0%,42.9%,49.2%
Value,2020-04-29 10:19:34,21,46,23,6948,319017,12280,47,32,2465,2453,8.0%,42.9%,49.2%
Value,2020-04-29 10:21:07,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.2%,42.9%,49.2%
Value,2020-04-29 10:22:45,19,46,22,2882,319017,11112,70,26,2432,2396,15.1%,43.0%,50.1%
Value,2020-04-29 10:24:25,25,46,22,5709,319017,10359,61,38,2618,2603,10.6%,43.0%,50.1%
Value,2020-04-29 10:25:56,26,46,22,9660,319017,9123,73,34,2556,2531,13.8%,43.0%,50.1%
Value,2020-04-29 10:27:34,19,46,22,9948,319017,8838,62,34,2534,2518,8.4%,43.0%,50.1%
Value,2020-04-29 10:29:13,18,46,22,4768,319017,8328,64,23,2506,2478,7.3%,43.0%,50.1%
Value,2020-04-29 10:30:49,17,46,22,7272,319017,8528,54,29,2436,2418,9.5%,43.0%,50.1%
Value,2020-04-29 10:32:27,20,46,22,2334,319017,8377,49,30,2495,2490,7.0%,43.0%,49.2%
Value,2020-04-29 10:34:02,28,46,22,11248,319017,8471,62,25,2711,2684,12.1%,43.0%,49.2%
Value,2020-04-29 10:35:43,31,46,22,19191,319017,9028,83,36,2752,2710,8.7%,43.0%,49.2%
Value,2020-04-29 10:37:13,23,46,22,5894,319017,8763,68,35,2739,2724,8.2%,43.0%,49.2%
Value,2020-04-29 10:38:46,20,46,22,3103,79011,7898,69,34,2680,2663,10.7%,43.0%,49.2%
Value,2020-04-29 10:40:18,17,46,22,5306,87597,8171,53,30,2478,2465,8.7%,43.0%,49.2%
Value,2020-04-29 10:41:56,18,46,22,12370,87597,8491,41,25,2546,2535,8.7%,43.0%,49.2%
Value,2020-04-29 10:43:40,18,46,22,2156,87597,8272,51,25,2616,2601,9.2%,43.0%,49.2%
Value,2020-04-29 10:45:21,23,46,22,4920,87597,8239,66,24,2575,2546,9.0%,42.9%,49.2%
Value,2020-04-29 10:46:49,30,46,22,11207,87597,8353,68,25,2567,2542,10.4%,43.0%,49.2%
Value,2020-04-29 10:48:28,19,46,22,4900,87597,8391,76,26,2689,2660,10.3%,43.1%,50.1%
Value,2020-04-29 10:50:01,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.4%,43.1%,50.1%
Value,2020-04-29 10:51:35,25,46,22,9003,87597,8171,72,29,2882,2856,8.4%,43.0%,50.1%
Value,2020-04-29 10:53:10,19,46,22,2814,87597,8295,66,22,2706,2679,10.1%,43.0%,50.1%
Value,2020-04-29 10:54:51,23,46,22,4423,87597,8381,67,24,2623,2593,10.1%,43.0%,50.2%
Value,2020-04-29 10:56:29,26,46,22,3887,87597,8440,55,28,2719,2697,11.8%,43.0%,50.1%
Value,2020-04-29 10:57:57,39,50,22,16500,87597,8554,82,40,2937,2913,13.6%,43.2%,50.1%
Value,2020-04-29 10:59:25,27,50,22,9037,87597,8454,80,39,2814,2789,9.5%,43.2%,50.1%
Value,2020-04-29 11:53:32,24,50,24,25194,224182,9694,55,28,2732,2698,10.8%,43.0%,49.2%
Value,2020-04-29 12:22:55,20,62,20,30138,224182,10290,93,57,2767,2754,7.6%,43.0%,50.2%
Value,2020-04-29 12:25:06,17,62,20,4597,224182,9838,58,49,2695,2700,7.9%,43.0%,50.2%
Value,2020-04-29 12:27:10,26,62,21,11889,224182,10038,71,42,2853,2842,9.9%,43.0%,50.2%
Value,2020-04-29 12:29:55,22,62,20,2929,224182,9909,70,41,2762,2750,8.0%,42.9%,49.2%
Value,2020-04-29 12:32:13,25,62,20,5277,224182,9581,50,34,2664,2664,8.6%,43.1%,49.2%
Value,2020-04-29 12:34:23,30,62,20,3499,224182,9459,47,19,2695,2678,10.5%,43.0%,49.2%
Value,2020-04-29 12:36:40,19,62,20,4620,224182,9213,43,25,2657,2644,9.4%,42.9%,49.2%
Value,2020-04-29 12:39:19,22,62,20,2928,224182,9007,43,16,2724,2701,7.9%,43.0%,49.2%
Value,2020-04-29 12:41:28,19,62,20,3516,224182,8761,45,15,2723,2701,6.8%,43.0%,49.2%
Value,2020-04-29 12:43:29,20,62,20,5680,224182,8826,57,22,2767,2744,7.4%,43.0%,49.2%
Value,2020-04-29 12:45:24,16,62,20,5565,224182,8808,46,18,2746,2728,8.1%,43.0%,49.2%
Value,2020-04-29 12:47:40,23,62,20,6758,224182,8935,56,28,2641,2629,9.1%,42.9%,49.2%
Value,2020-04-29 12:49:31,19,62,20,8970,224182,8981,51,26,2662,2644,9.0%,43.0%,50.2%
Value,2020-04-29 12:51:26,18,62,20,8571,224182,8917,65,22,2793,2763,8.7%,43.0%,50.2%
Value,2020-04-29 12:53:22,19,62,20,12114,150495,8094,57,29,2772,2745,9.0%,43.1%,50.2%
Value,2020-04-29 12:55:26,26,62,20,33132,150495,8511,46,23,2714,2699,9.1%,43.0%,50.2%
Value,2020-04-29 14:50:27,22,47,19,4817,76448,6390,97,29,2817,2771,9.7%,42.9%,49.1%
Value,2020-04-29 14:52:07,28,47,19,3655,76448,6353,80,21,3006,2962,7.8%,42.9%,49.1%
Value,2020-04-29 14:53:45,28,47,19,6310,76448,6483,68,22,2722,2688,16.7%,43.1%,49.1%
Value,2020-04-29 14:55:27,26,47,19,7465,76448,6619,85,21,2814,2772,10.8%,42.9%,49.1%
Value,2020-04-29 14:57:13,23,47,19,3530,76448,6546,78,28,2850,2818,12.8%,42.9%,49.1%
Value,2020-04-29 14:59:08,18,47,19,5047,76448,6405,86,23,2966,2920,6.8%,43.0%,49.1%
Value,2020-04-29 15:01:08,19,47,19,6932,76448,6284,83,21,2840,2796,8.4%,43.0%,49.1%
Value,2020-04-29 15:03:02,15,47,19,6665,76448,6008,64,13,2733,2699,9.5%,42.9%,49.1%
Value,2020-04-29 15:04:49,15,47,19,13515,76448,6201,49,17,2782,2765,9.9%,42.9%,49.1%
Value,2020-04-29 15:06:35,22,47,19,14168,76448,6395,43,19,2804,2795,11.6%,42.9%,49.1%
Value,2020-04-29 15:08:47,19,47,19,4531,76448,6347,51,18,2807,2790,8.7%,42.9%,49.6%
Value,2020-04-29 15:10:33,20,47,20,4017,76448,6364,54,21,2794,2780,15.6%,43.0%,50.0%
Value,2020-04-29 15:12:19,16,47,20,3852,76448,6356,41,20,2827,2825,13.5%,42.9%,50.0%
Value,2020-04-29 15:14:04,18,47,20,3594,76448,6326,44,29,2819,2822,8.1%,42.9%,49.1%
