,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-06 09:45:41,27,61,30,7878,242446,11607,79,48,20514,2710,13.4%,40.7%,44.1%
Value,2020-05-06 09:47:05,24,61,30,22570,242446,11841,62,44,20574,2780,7.5%,40.7%,44.1%
Value,2020-05-06 09:48:32,25,61,30,6754,242446,11474,59,33,20487,2675,9.3%,40.7%,44.1%
Value,2020-05-06 09:49:58,24,61,29,8065,315514,12167,69,29,20701,2866,13.1%,40.7%,44.7%
Value,2020-05-06 09:51:26,28,61,29,3542,315514,12067,71,21,20715,2854,9.7%,40.7%,45.0%
Value,2020-05-06 09:52:57,21,61,29,8842,315514,11812,62,15,20630,2768,9.7%,40.7%,45.0%
Value,2020-05-06 09:54:24,29,61,29,16618,315514,12047,78,14,20697,2817,11.3%,40.7%,45.0%
Value,2020-05-06 09:55:49,32,61,29,19175,315514,12268,69,15,20680,2805,10.6%,40.7%,45.0%
Value,2020-05-06 09:57:16,26,61,29,9489,315514,12117,61,30,20809,2941,9.6%,40.7%,45.0%
Value,2020-05-06 09:58:43,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.1%,40.7%,45.0%
Value,2020-05-06 10:00:10,30,61,29,7491,315514,12054,69,33,20937,3020,10.5%,40.8%,45.0%
Value,2020-05-06 10:01:37,11.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.0%,40.8%,45.0%
Value,2020-05-06 10:03:03,25,61,29,17092,315514,12417,68,28,20973,3021,6.7%,40.8%,45.0%
Value,2020-05-06 10:04:31,29,62,29,23940,315514,12495,87,40,21121,3144,9.1%,40.8%,45.0%
Value,2020-05-06 10:06:01,32,62,29,7301,315514,12142,86,38,20976,2993,8.8%,40.9%,45.0%
Value,2020-05-06 10:07:33,25,62,29,7148,315514,12063,81,41,20964,2965,9.2%,40.8%,45.0%
Value,2020-05-06 10:09:05,25,62,29,8801,315514,11821,60,35,21083,3087,9.9%,40.7%,45.0%
Value,2020-05-06 10:10:32,29,62,29,11622,315514,11919,87,43,21227,3212,7.8%,40.8%,44.1%
Value,2020-05-06 10:12:02,30,62,28,11841,315514,11285,101,32,21161,3127,8.9%,40.7%,44.1%
Value,2020-05-06 10:13:29,30,62,28,6361,315514,10843,102,36,21252,3201,11.8%,40.8%,44.1%
Value,2020-05-06 10:15:06,36,62,28,13883,315514,10875,118,41,21261,3169,20.1%,41.0%,44.6%
Value,2020-05-06 10:16:35,23,62,28,12596,315514,11022,105,43,21280,3169,9.6%,40.8%,45.0%
Value,2020-05-06 10:18:03,28,62,28,20272,315514,11424,77,45,21199,3108,9.9%,40.8%,45.0%
Value,2020-05-06 10:19:28,20,62,28,7974,315514,11294,78,42,21111,3009,7.6%,40.8%,45.0%
Value,2020-05-06 10:20:55,28,62,28,15467,315514,11556,85,42,21185,3066,10.0%,40.8%,45.0%
Value,2020-05-06 10:22:24,22,62,28,7862,315514,11309,101,35,21245,3090,10.3%,40.8%,45.0%
Value,2020-05-06 10:23:55,27,62,28,15630,315514,11333,122,34,21436,3248,13.7%,40.8%,45.0%
Value,2020-05-06 10:25:29,38,62,28,12741,315514,11519,84,29,21381,3221,8.6%,40.8%,45.0%
Value,2020-05-06 10:27:03,30,62,28,11583,315514,11519,98,29,21458,3265,8.9%,40.9%,45.0%
Value,2020-05-06 10:28:38,26,62,27,5295,315514,11543,82,31,21442,3248,9.7%,40.8%,45.0%
Value,2020-05-06 10:30:16,30,62,28,6996,315514,11548,90,29,21564,3345,10.4%,40.8%,45.0%
Value,2020-05-06 10:31:56,28,62,27,9403,315514,11607,87,22,21501,3269,11.3%,40.8%,45.0%
Value,2020-05-06 10:33:37,23,62,27,8318,315514,11660,69,26,21425,3184,9.2%,40.8%,45.0%
Value,2020-05-06 10:35:17,24,62,27,8770,315514,11622,87,35,21537,3294,11.4%,40.8%,45.0%
Value,2020-05-06 10:37:06,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.4%,40.9%,45.0%
Value,2020-05-06 10:38:49,20,62,26,4926,315514,10890,116,39,21619,3313,8.0%,40.8%,45.0%
Value,2020-05-06 10:40:28,28,62,27,5246,315514,10802,86,44,21547,3273,13.5%,40.9%,44.1%
Value,2020-05-06 10:42:31,21,62,26,2711,315514,10804,70,43,21544,3264,18.6%,40.8%,44.1%
Value,2020-05-06 10:44:02,26,62,26,10633,315514,10894,81,37,21636,3324,12.0%,40.8%,44.1%
Value,2020-05-06 10:45:41,19,62,26,13379,315514,10760,78,37,21720,3393,20.7%,40.8%,45.0%
Value,2020-05-06 10:47:14,34,62,27,6596,315514,10651,71,37,21811,3482,10.5%,40.8%,45.0%
Value,2020-05-06 10:48:43,31,62,27,8478,59687,9918,87,28,21940,3582,12.9%,40.8%,45.0%
Value,2020-05-06 10:50:16,32,62,27,6041,60528,9917,65,46,21797,3457,11.3%,40.8%,45.0%
Value,2020-05-06 10:51:50,31,62,27,6250,60528,10036,63,48,21907,3569,8.2%,40.9%,45.0%
Value,2020-05-06 10:53:34,32,62,27,5605,60528,9854,72,43,21907,3527,8.3%,40.8%,45.0%
Value,2020-05-06 10:55:15,30,62,27,33810,152104,10489,86,46,22031,3645,10.7%,40.9%,45.0%
Value,2020-05-06 10:57:06,44,62,28,16882,152104,10519,70,59,22048,3674,13.5%,40.9%,45.0%
Value,2020-05-06 10:58:41,45,62,28,21865,152104,10981,78,67,22164,3774,13.9%,40.9%,45.0%
Value,2020-05-06 11:00:23,43,62,29,19556,152104,11125,83,63,22106,3695,9.8%,40.9%,45.0%
Value,2020-05-06 11:01:52,49,62,29,21817,152104,11470,88,37,22240,3793,10.5%,40.9%,45.0%
Value,2020-05-06 11:03:27,32,60,29,12554,152104,11647,59,26,22140,3682,10.2%,40.9%,45.0%
Value,2020-05-06 11:05:10,31,60,29,22845,152104,11693,45,25,22044,3579,8.9%,40.9%,44.1%
Value,2020-05-06 11:06:52,36,60,30,21371,152104,12292,37,25,22110,3632,11.9%,40.8%,44.1%
Value,2020-05-06 11:08:31,30,60,30,21912,152104,12451,54,38,22210,3709,12.8%,40.9%,44.1%
Value,2020-05-06 11:10:09,26,60,30,16249,152104,12663,103,41,22237,3687,9.9%,40.9%,44.1%
Value,2020-05-06 11:11:47,35,60,30,10981,152104,12690,70,36,22459,3931,11.0%,40.8%,45.0%
Value,2020-05-06 11:13:18,42,60,30,14208,152104,12782,55,42,22373,3848,10.8%,40.8%,45.0%
Value,2020-05-06 11:14:55,35,60,30,6830,152104,12600,53,46,22273,3739,7.5%,40.9%,45.0%
Value,2020-05-06 11:16:31,28,60,30,6805,152104,12681,48,37,22222,3660,9.1%,40.9%,44.1%
Value,2020-05-06 11:19:12,Disabled,Enabled,Forward,Non-inline,Monitor,S600V,9.2%,40.9%,44.1%
Value,2020-05-06 13:46:47,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.7%,41.1%,44.2%
Value,2020-05-06 13:48:27,28,47,28,18920,98711,10047,121,35,23241,3233,14.1%,41.2%,44.2%
Value,2020-05-06 13:50:04,27,47,28,23764,98711,10497,138,49,23251,3250,9.4%,41.1%,44.2%
Value,2020-05-06 13:51:47,42,47,28,90970,364230,12485,173,53,23368,3326,10.2%,41.1%,45.1%
Value,2020-05-06 13:53:18,29,47,28,23325,364230,12545,126,58,23349,3350,11.7%,41.3%,45.2%
Value,2020-05-06 13:54:50,35,47,29,23691,398628,14081,132,46,23395,3373,12.8%,41.2%,45.1%
Value,2020-05-06 13:56:24,28,48,29,23640,398628,14386,102,44,23538,3533,13.1%,41.3%,45.1%
Value,2020-05-06 13:57:53,28,48,29,23895,398628,14626,62,55,23322,3360,13.5%,41.2%,45.1%
Value,2020-05-06 13:59:19,33,48,29,28010,398628,14919,68,49,23367,3386,11.1%,41.3%,45.1%
Value,2020-05-06 14:00:47,30,48,29,22609,398628,14727,71,41,23545,3549,11.6%,41.3%,45.1%
Value,2020-05-06 14:02:19,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.2%,41.2%,45.2%
Value,2020-05-06 14:03:47,31,48,30,22451,398628,15421,105,35,23510,3463,13.4%,41.2%,45.2%
Value,2020-05-06 14:05:16,27,48,29,19971,398628,15478,80,29,23447,3401,12.3%,41.2%,45.1%
Value,2020-05-06 14:06:51,19,48,29,18656,398628,15683,76,28,23391,3334,8.4%,41.1%,45.1%
Value,2020-05-06 14:08:21,24,48,29,16306,398628,15720,66,25,23410,3358,11.3%,41.1%,45.2%
Value,2020-05-06 14:09:51,24,48,29,11058,398628,15808,92,21,23447,3376,11.4%,41.1%,45.1%
Value,2020-05-06 14:11:20,25,48,29,16970,398628,16039,74,23,23499,3406,13.3%,41.1%,44.2%
Value,2020-05-06 14:12:49,27,48,29,11035,398628,16087,69,30,23543,3441,14.6%,41.1%,44.2%
Value,2020-05-06 14:14:22,30,48,29,22039,398628,16422,67,28,23607,3475,13.7%,41.1%,44.2%
Value,2020-05-06 14:15:52,24,48,29,8070,398628,16305,72,26,23610,3448,11.4%,41.1%,44.2%
Value,2020-05-06 14:17:25,20,48,29,12621,398628,16477,81,23,23599,3420,10.6%,41.1%,44.2%
Value,2020-05-06 14:18:54,23,48,29,6757,398628,16512,85,19,23647,3469,7.7%,41.1%,44.2%
Value,2020-05-06 14:20:21,21,48,28,16954,398628,16677,91,27,23593,3410,8.4%,41.0%,44.2%
Value,2020-05-06 14:21:47,22,48,28,12180,398628,16862,71,29,23480,3305,14.2%,41.0%,44.2%
Value,2020-05-06 14:23:14,26,48,28,10599,398628,17562,72,24,23455,3232,7.9%,41.0%,44.2%
Value,2020-05-06 14:24:47,19,48,27,12235,398628,17566,72,23,23656,3417,7.8%,41.2%,44.2%
Value,2020-05-06 14:26:20,23,48,27,13521,398628,17627,83,31,23887,3644,10.2%,41.1%,44.2%
Value,2020-05-06 14:27:59,25,48,27,13356,398628,17585,76,31,23545,3283,7.8%,41.2%,44.2%
Value,2020-05-06 14:29:37,27,48,27,8763,398628,17549,94,23,23861,3557,11.2%,41.1%,44.2%
Value,2020-05-06 14:31:06,25,48,27,10120,398628,17482,96,28,23752,3447,10.5%,41.1%,44.2%
Value,2020-05-06 14:32:46,37,56,27,15802,398628,18164,84,38,23853,3547,9.3%,41.1%,44.2%
Value,2020-05-06 14:34:20,36,56,27,9078,398628,17904,80,47,23928,3611,15.7%,41.1%,44.2%
Value,2020-05-06 15:02:20,38,57,28,13135,252601,15528,77,18,24163,3561,12.3%,41.1%,44.9%
Value,2020-05-06 15:04:39,25,57,28,17247,252601,15494,73,25,24203,3598,11.5%,41.1%,45.0%
Value,2020-05-06 16:36:21,29,65,31,38486,191374,12436,70,27,25408,4039,14.8%,41.2%,44.2%
Value,2020-05-06 16:37:59,31,65,32,16569,191374,12569,64,28,25251,3870,8.0%,41.2%,44.2%
Value,2020-05-06 16:39:27,31,65,31,9363,191374,12283,78,29,25363,3963,10.5%,41.3%,44.2%
Value,2020-05-06 16:40:58,26,65,31,7311,191374,12016,53,27,25229,3842,10.0%,41.3%,44.2%
Value,2020-05-06 16:42:26,46,65,31,10210,191374,11836,72,34,25337,3932,13.5%,41.3%,45.1%
Value,2020-05-06 16:44:00,39,65,31,35667,191374,12344,66,27,25297,3869,12.0%,40.9%,45.1%
Value,2020-05-06 16:45:30,35,65,32,19618,191374,12424,61,25,25172,3741,10.9%,41.3%,45.1%
Value,2020-05-06 16:46:58,35,65,32,28786,191374,13144,83,33,25263,3832,11.3%,41.3%,45.1%
Value,2020-05-06 16:48:24,32,65,31,14957,191374,13007,102,31,25212,3735,16.9%,41.3%,45.1%
Value,2020-05-06 16:49:48,29,65,32,21340,191374,13309,74,33,25254,3805,11.1%,41.3%,45.1%
Value,2020-05-06 21:37:21,6,25,6,1304,94043,1894,15,11,24688,876,4.4%,41.1%,44.3%
Value,2020-05-06 21:38:53,7,25,6,619,94043,1867,13,10,24739,912,16.6%,41.1%,45.3%
Value,2020-05-06 21:40:20,8,25,6,793,94043,1869,14,12,24708,872,5.9%,41.1%,45.3%
Value,2020-05-06 21:41:46,5,25,6,182,94043,1836,22,9,24735,882,7.2%,41.1%,45.3%
Value,2020-05-06 21:43:11,7,25,6,694,94043,1850,13,7,24753,886,3.8%,41.1%,45.3%
Value,2020-05-06 21:44:43,5,25,6,721,94043,1866,16,6,24759,864,4.2%,41.1%,45.3%
Value,2020-05-06 21:46:09,6,25,6,315,94043,1854,12,9,24778,880,5.1%,41.1%,45.3%
Value,2020-05-06 21:47:40,4,25,6,136,94043,1824,22,6,24766,850,4.9%,41.1%,45.3%
Value,2020-05-06 21:49:09,4,25,6,7463,94043,1831,20,6,24815,883,7.9%,41.1%,44.4%
Value,2020-05-06 21:50:35,4,25,6,1213,94043,1959,24,11,24806,867,5.1%,41.2%,44.4%
Value,2020-05-06 21:51:58,4,25,6,1704,94043,1956,16,11,24789,849,4.0%,41.1%,44.4%
Value,2020-05-06 21:53:20,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.7%,41.1%,44.3%
Value,2020-05-06 21:54:45,4,25,6,401,94043,1946,29,8,24840,856,11.3%,41.1%,44.4%
Value,2020-05-06 21:56:17,8,26,6,996,94043,1938,14,6,24914,923,7.7%,41.1%,44.4%
Value,2020-05-06 21:57:42,10,26,6,2692,94043,1981,27,10,24882,873,10.5%,41.1%,44.4%
Value,2020-05-06 21:59:15,4,26,6,776,94043,1944,20,9,24877,867,6.6%,41.1%,44.3%
Value,2020-05-06 22:00:46,8,26,6,6527,94043,2067,31,13,24938,914,5.5%,41.1%,44.4%
Value,2020-05-06 22:02:45,9,26,7,1754,94043,2102,41,9,24894,847,3.4%,41.1%,44.4%
Value,2020-05-06 22:08:29,6,26,6,1203,94043,2048,54,9,24977,885,6.2%,41.0%,44.4%
Value,2020-05-06 22:13:06,4,26,6,986,78688,1778,61,13,24922,808,16.4%,41.0%,44.4%
Value,2020-05-06 22:15:17,4,26,6,530,78688,1752,50,8,24918,803,4.7%,41.0%,44.4%
Value,2020-05-06 22:17:34,4,26,6,580,78688,1714,58,7,24907,773,4.1%,41.0%,44.4%
Value,2020-05-06 22:19:34,4,26,6,674,78688,1698,54,6,24950,789,4.5%,41.0%,44.4%
Value,2020-05-06 22:21:33,7,26,6,968,40868,1477,61,10,24992,824,4.2%,41.0%,44.4%
Value,2020-05-06 22:23:21,10,26,6,1466,40868,1492,56,15,25025,854,4.7%,41.0%,44.4%
Value,2020-05-06 22:25:10,8,26,6,1121,40868,1485,63,13,25002,811,7.9%,41.0%,44.4%
Value,2020-05-06 22:27:09,7,26,6,1054,40868,1494,49,12,25007,822,4.5%,41.0%,44.4%
Value,2020-05-06 22:28:49,10,26,6,771,40868,1453,59,11,25070,867,7.0%,41.0%,44.4%
Value,2020-05-06 22:30:33,10,26,6,1052,40868,1471,64,7,25037,819,5.8%,41.0%,44.4%
Value,2020-05-06 22:32:20,9,26,7,1373,40868,1410,50,5,25022,797,6.5%,41.0%,44.4%
Value,2020-05-06 22:34:18,12,26,7,1842,40868,1390,45,9,25034,791,7.5%,41.1%,45.3%
Value,2020-05-06 22:36:57,12,26,7,1446,40868,1379,57,7,24985,727,8.4%,41.1%,45.3%
Value,2020-05-06 22:38:43,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.9%,41.1%,45.3%
Value,2020-05-06 22:40:18,15,26,7,1264,40868,1384,52,9,25039,747,6.5%,41.3%,45.3%
Value,2020-05-06 22:42:00,11,26,7,1250,40868,1412,55,9,25056,746,9.5%,41.0%,45.3%
Value,2020-05-06 22:43:35,9,26,7,1046,40868,1410,61,9,25016,682,7.3%,41.0%,45.3%
Value,2020-05-06 22:45:02,8,26,7,723,40868,1418,48,12,25040,704,8.1%,41.0%,45.3%
Value,2020-05-06 22:47:45,11,26,7,790,40868,1426,53,11,25083,721,7.5%,41.0%,45.3%
Value,2020-05-06 22:49:14,8,26,8,739,46939,1459,54,8,25086,698,6.0%,41.0%,45.3%
Value,2020-05-06 22:50:45,12,26,8,1434,46939,1526,44,9,25108,709,7.8%,41.0%,45.3%
Value,2020-05-06 22:52:14,8,26,8,4695,46939,1679,41,8,25089,677,5.6%,41.0%,45.3%
Value,2020-05-06 22:53:41,10,26,8,1567,46939,1646,44,8,25116,689,6.4%,41.0%,45.3%
Value,2020-05-06 22:55:13,11,26,8,7462,46939,1779,52,9,25156,702,5.9%,41.0%,45.3%
Value,2020-05-06 22:56:41,8,25,8,389,46939,1716,47,9,25207,739,6.5%,41.0%,45.3%
Value,2020-05-06 22:58:13,6,25,8,732,46939,1703,39,6,25154,672,5.2%,41.0%,45.3%
Value,2020-05-06 22:59:44,5,25,8,105,46939,1646,43,4,25154,663,6.0%,41.0%,45.3%
Value,2020-05-06 23:01:13,9,25,8,2899,46939,1577,38,11,25131,643,5.8%,41.0%,45.3%
Value,2020-05-06 23:02:57,5,25,8,1111,46939,1547,24,13,25129,647,4.4%,41.0%,45.3%
