,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-14 04:05:54,3,14,4,3286,20551,4632,4,10,961,538,4.7%,43.2%,52.9%
Value,2020-05-14 04:06:52,3,14,4,3144,20551,4682,7,8,983,558,6.0%,43.2%,52.9%
Value,2020-05-14 04:07:51,4,14,4,3339,20551,4738,9,8,952,524,6.8%,43.2%,52.9%
Value,2020-05-14 04:08:48,3,14,4,3251,20551,4784,9,5,951,517,5.0%,43.3%,52.0%
Value,2020-05-14 04:09:45,3,14,4,3121,20551,4834,8,3,954,520,4.9%,43.2%,52.0%
Value,2020-05-14 04:10:42,2,14,4,3248,20551,4888,8,3,960,526,6.5%,43.2%,52.0%
Value,2020-05-14 04:11:41,4,14,4,3265,20551,4929,5,3,946,515,7.0%,43.2%,52.0%
Value,2020-05-14 04:12:39,3,14,4,3232,20551,4929,5,5,954,527,4.2%,43.3%,52.0%
Value,2020-05-14 04:13:36,3,14,4,3805,20551,4991,4,6,970,545,5.0%,43.3%,52.0%
Value,2020-05-14 04:14:34,3,14,4,3460,20551,4919,1,5,962,537,6.0%,43.2%,52.0%
Value,2020-05-14 04:15:32,6,13,4,3664,11001,4730,4,2,971,541,7.6%,43.3%,52.0%
Value,2020-05-14 04:16:30,5,13,4,3876,8458,4659,4,3,989,560,6.0%,43.3%,52.0%
Value,2020-05-14 04:17:28,10,15,4,2912,8458,4653,2,6,954,530,6.7%,43.3%,52.0%
Value,2020-05-14 04:18:28,3,15,4,3468,8458,4710,4,5,953,525,5.6%,43.2%,52.0%
Value,2020-05-14 04:19:28,3,15,4,4029,8458,4681,7,6,947,517,5.0%,43.2%,52.0%
Value,2020-05-14 04:20:25,3,15,4,3457,8458,4633,7,6,971,541,5.6%,43.3%,52.0%
Value,2020-05-14 04:21:22,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.1%,43.2%,52.0%
Value,2020-05-14 04:22:20,3,15,4,3411,8458,4527,6,3,955,523,3.9%,43.2%,52.0%
Value,2020-05-14 04:23:17,3,15,4,3357,8458,4479,4,4,934,506,4.0%,43.2%,52.0%
Value,2020-05-14 04:24:15,5,15,4,3449,8458,4432,5,3,952,523,6.2%,43.2%,52.0%
Value,2020-05-14 04:25:12,5,15,4,5742,13055,4444,3,5,955,530,4.4%,43.2%,52.0%
Value,2020-05-14 04:26:09,3,15,4,4089,13055,4383,6,6,980,555,4.6%,43.2%,52.0%
Value,2020-05-14 04:27:07,6,15,4,3778,13055,4335,6,9,958,534,5.7%,43.2%,52.0%
Value,2020-05-14 04:28:04,4,15,4,5164,14399,4310,6,9,950,527,3.0%,43.2%,52.0%
Value,2020-05-14 04:29:01,3,15,4,3458,14399,4262,3,9,940,518,3.0%,43.2%,52.0%
Value,2020-05-14 04:29:58,3,15,4,4369,14399,4249,4,14,949,530,3.8%,43.2%,52.0%
Value,2020-05-14 04:30:56,2,15,4,3523,14399,4183,2,14,948,531,6.0%,43.3%,52.0%
Value,2020-05-14 04:31:54,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.2%,43.3%,52.0%
Value,2020-05-14 04:32:52,2,15,4,3506,14399,4111,1,9,925,505,4.7%,43.2%,52.0%
Value,2020-05-14 04:33:49,3,15,4,3478,14399,4064,3,7,922,499,6.0%,43.3%,52.9%
Value,2020-05-14 04:34:47,3,15,4,3631,14399,4020,4,5,924,497,6.4%,43.3%,52.9%
Value,2020-05-14 04:35:45,2,15,4,3505,14399,3967,2,1,922,493,5.4%,43.3%,52.9%
Value,2020-05-14 04:36:43,3,15,4,3677,14399,3924,3,2,950,523,4.9%,43.3%,52.9%
Value,2020-05-14 04:37:39,4,15,4,3777,14399,3921,10,2,952,525,7.9%,43.3%,52.9%
Value,2020-05-14 04:38:36,6,15,4,4307,14399,3883,5,2,934,506,11.1%,43.3%,52.9%
Value,2020-05-14 04:39:33,5,15,4,3548,14399,3834,5,4,935,507,3.2%,43.3%,52.9%
Value,2020-05-14 04:40:32,3,15,4,3481,14399,3787,6,4,945,517,3.8%,43.3%,52.9%
Value,2020-05-14 04:41:29,3,15,4,3235,14399,3738,7,5,930,502,5.4%,43.3%,52.9%
Value,2020-05-14 04:42:27,3,15,4,3048,14399,3677,7,3,924,493,8.1%,43.3%,52.9%
Value,2020-05-14 04:43:23,3,15,4,3299,14399,3661,7,4,921,491,4.9%,43.3%,52.9%
Value,2020-05-14 04:44:21,3,15,4,3376,14399,3658,7,2,915,484,4.6%,43.2%,52.9%
Value,2020-05-14 04:45:20,2,15,4,3375,14399,3646,5,1,914,483,5.3%,43.2%,52.9%
Value,2020-05-14 04:46:19,3,15,4,3299,14399,3644,6,2,918,487,9.3%,43.2%,52.9%
Value,2020-05-14 04:47:17,2,15,4,3222,14399,3643,3,5,903,478,3.1%,43.2%,52.9%
Value,2020-05-14 04:48:16,2,15,4,3262,14399,3638,4,5,918,491,2.9%,43.3%,52.9%
Value,2020-05-14 04:49:13,3,15,4,2245,14399,3607,6,7,909,483,5.0%,43.2%,52.9%
Value,2020-05-14 04:50:11,6,15,4,2902,14399,3609,2,10,916,497,5.4%,43.3%,52.9%
Value,2020-05-14 04:51:07,6,15,4,3044,14399,3603,5,10,916,495,4.5%,43.2%,52.9%
Value,2020-05-14 04:52:03,6,15,4,3008,14399,3600,8,8,937,513,4.8%,43.2%,52.9%
Value,2020-05-14 04:53:01,6,15,4,3161,14399,3598,8,5,933,504,6.8%,43.2%,52.9%
Value,2020-05-14 04:53:59,6,15,4,3114,14399,3593,11,6,916,486,4.9%,43.2%,52.0%
Value,2020-05-14 04:54:56,6,15,4,3243,14399,3595,7,6,913,487,5.0%,43.2%,52.0%
Value,2020-05-14 04:55:53,5,15,4,3345,14399,3585,5,7,908,483,6.0%,43.2%,52.0%
Value,2020-05-14 04:56:51,6,15,4,3361,14399,3532,4,8,887,464,5.6%,43.2%,52.0%
Value,2020-05-14 04:57:47,5,15,4,3112,14399,3476,4,8,888,466,6.0%,43.2%,52.0%
Value,2020-05-14 04:58:46,4,15,4,3389,14399,3476,5,5,891,465,14.7%,43.2%,52.9%
Value,2020-05-14 04:59:43,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.5%,43.3%,52.9%
Value,2020-05-14 05:00:42,3,15,4,3123,14399,3475,7,3,896,465,9.3%,43.2%,52.9%
Value,2020-05-14 05:01:41,3,15,4,3264,14399,3463,5,6,915,490,3.4%,43.2%,52.9%
Value,2020-05-14 05:02:39,3,15,4,2822,14399,3456,8,5,904,475,4.5%,43.3%,52.9%
Value,2020-05-14 05:03:35,2,15,4,2990,14399,3445,7,5,883,457,3.9%,43.2%,52.9%
Value,2020-05-14 05:04:34,2,15,4,3129,14399,3445,5,4,884,458,5.5%,43.2%,52.9%
Value,2020-05-14 05:05:31,2,15,4,3122,14399,3442,3,4,904,479,4.6%,43.2%,52.9%
Value,2020-05-14 05:06:30,3,15,4,2906,14399,3437,5,4,911,485,4.8%,43.2%,52.9%
Value,2020-05-14 05:07:29,5,15,4,3248,14399,3436,5,4,895,470,5.8%,43.2%,52.9%
Value,2020-05-14 05:08:27,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.2%,43.2%,52.0%
Value,2020-05-14 05:09:23,5,15,4,3112,14399,3430,7,4,898,471,8.4%,43.2%,52.0%
Value,2020-05-14 05:10:21,5,15,4,3028,14399,3429,6,5,886,461,3.0%,43.2%,52.0%
Value,2020-05-14 05:11:19,4,15,4,2897,14399,3424,7,5,903,477,3.3%,43.3%,52.0%
Value,2020-05-14 05:12:17,5,15,4,3159,14399,3423,6,4,912,485,4.4%,43.2%,52.0%
Value,2020-05-14 05:13:15,5,15,4,3312,14399,3416,7,4,916,490,9.1%,43.2%,52.0%
Value,2020-05-14 05:14:14,6,15,4,4453,14399,3442,5,4,894,468,4.5%,43.2%,52.0%
Value,2020-05-14 05:15:12,5,15,4,3970,14399,3443,4,3,895,467,4.4%,43.2%,52.0%
Value,2020-05-14 05:16:09,5,15,4,3048,14399,3421,6,2,897,468,4.6%,43.2%,52.0%
Value,2020-05-14 05:17:08,3,11,4,2533,14399,3414,3,2,901,473,6.5%,43.2%,52.0%
Value,2020-05-14 05:18:05,3,11,4,2939,14399,3409,3,0,908,477,4.4%,43.2%,52.0%
Value,2020-05-14 05:19:02,3,11,4,2482,14399,3379,3,4,884,457,5.3%,43.2%,52.0%
Value,2020-05-14 05:19:59,4,11,4,3205,14399,3389,9,20,897,480,6.8%,43.3%,52.0%
Value,2020-05-14 05:20:58,2,11,4,1917,14399,3347,10,17,916,494,8.8%,43.2%,52.0%
Value,2020-05-14 05:21:57,2,11,4,2565,14399,3337,9,19,917,500,3.7%,43.2%,52.0%
Value,2020-05-14 05:22:56,3,11,4,2951,14399,3340,9,19,929,513,3.8%,43.2%,52.0%
Value,2020-05-14 05:23:55,3,9,4,3180,14399,3303,8,15,921,501,9.3%,43.3%,52.9%
Value,2020-05-14 05:24:54,4,9,4,2973,14399,3287,5,6,902,475,4.7%,43.3%,52.9%
Value,2020-05-14 05:25:52,4,9,4,2021,14399,3245,3,9,899,477,4.6%,43.3%,52.9%
Value,2020-05-14 05:26:49,2,9,4,2217,14399,3214,1,8,887,466,5.4%,43.3%,52.9%
Value,2020-05-14 05:27:46,2,9,4,2037,8312,3164,4,6,902,478,5.2%,43.3%,52.9%
Value,2020-05-14 05:28:45,2,9,4,3070,8105,3154,4,5,917,491,5.5%,43.3%,52.0%
Value,2020-05-14 05:29:42,3,9,4,2833,8105,3141,5,2,918,488,6.5%,43.3%,52.0%
Value,2020-05-14 05:30:39,2,9,4,3299,8105,3148,6,4,920,491,8.0%,43.3%,52.0%
Value,2020-05-14 05:31:37,3,9,4,3390,8105,3145,5,3,917,486,2.7%,43.3%,52.0%
Value,2020-05-14 05:32:36,3,9,4,3201,6726,3126,6,4,901,471,2.8%,43.3%,52.0%
Value,2020-05-14 05:33:33,3,9,4,2772,6726,3115,8,4,906,475,3.7%,43.3%,52.0%
Value,2020-05-14 05:34:32,3,9,4,2989,6726,3106,6,4,901,472,4.2%,43.3%,52.0%
Value,2020-05-14 05:35:30,3,9,4,4482,7372,3121,6,2,902,472,4.9%,43.3%,52.0%
Value,2020-05-14 05:36:26,3,9,4,3278,7372,3116,9,4,924,495,5.5%,43.3%,52.0%
Value,2020-05-14 05:37:24,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,43.3%,52.0%
Value,2020-05-14 05:38:23,3,9,4,2579,7372,3070,5,4,941,515,5.8%,43.3%,52.0%
Value,2020-05-14 05:39:21,4,9,4,3111,7372,3065,8,3,931,499,7.8%,43.2%,52.0%
Value,2020-05-14 05:40:21,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.1%,43.2%,52.0%
Value,2020-05-14 05:41:20,9,15,4,3551,7372,3067,6,3,936,507,4.7%,43.2%,52.0%
Value,2020-05-14 05:42:18,8,15,4,3109,7372,3067,17,4,943,505,5.3%,43.2%,52.0%
Value,2020-05-14 05:43:17,10,15,4,36149,141455,3615,22,9,949,516,11.8%,43.3%,52.0%
Value,2020-05-14 05:44:16,13,25,4,164107,243369,7012,20,10,937,506,16.3%,43.2%,52.0%
Value,2020-05-14 05:45:14,12,25,4,153273,243369,9834,21,12,1043,610,13.9%,43.2%,52.0%
Value,2020-05-14 05:46:12,12,25,5,134798,243369,11694,17,9,1022,588,11.2%,43.2%,52.0%
Value,2020-05-14 05:47:10,9,25,5,135678,243369,13919,12,4,995,559,11.3%,43.2%,52.0%
Value,2020-05-14 05:48:10,9,25,5,136390,243369,16181,11,3,1034,598,11.4%,43.4%,52.0%
Value,2020-05-14 05:49:08,9,25,5,133479,243369,18334,12,4,984,547,12.4%,43.2%,52.0%
Value,2020-05-14 05:50:07,10,25,5,106946,243369,19641,14,4,942,505,16.4%,43.2%,52.0%
Value,2020-05-14 05:51:05,11,25,5,113077,243369,21942,11,5,977,543,7.0%,43.2%,52.0%
Value,2020-05-14 05:52:06,13,25,5,509,243369,20763,12,8,1002,572,5.3%,43.3%,52.0%
Value,2020-05-14 05:53:03,10,25,5,378,243369,20722,18,9,1007,573,5.5%,43.2%,52.0%
Value,2020-05-14 05:54:03,12,25,5,3151,243369,20718,19,6,974,537,11.1%,43.2%,52.7%
Value,2020-05-14 05:55:03,11,25,5,2322,243369,20721,17,6,943,509,5.6%,43.3%,52.9%
Value,2020-05-14 05:56:01,10,25,5,499,243369,20659,16,6,959,525,5.8%,43.3%,52.9%
Value,2020-05-14 05:56:58,10,25,6,1515,243369,20648,10,2,920,486,6.6%,43.3%,52.9%
Value,2020-05-14 05:57:55,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.1%,43.2%,52.9%
Value,2020-05-14 05:58:53,9,25,6,307,243369,20527,14,5,969,532,3.5%,43.3%,52.9%
Value,2020-05-14 05:59:51,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.9%,43.3%,52.9%
Value,2020-05-14 06:00:48,12,25,6,808,243369,20443,22,5,990,546,5.6%,43.3%,52.9%
Value,2020-05-14 06:01:44,11,25,6,1976,243369,20448,31,5,1034,584,3.5%,43.3%,52.9%
Value,2020-05-14 06:02:41,7,25,6,4863,243369,20534,36,3,1013,558,4.1%,43.3%,52.9%
Value,2020-05-14 06:03:38,8,25,6,126,243369,20455,40,2,1036,575,6.3%,43.3%,52.0%
Value,2020-05-14 06:04:36,9,25,6,710,243369,20415,45,5,1038,573,6.0%,43.3%,52.0%
Value,2020-05-14 06:05:34,8,25,6,2870,243369,20411,46,4,993,526,6.3%,43.3%,52.0%
Value,2020-05-14 06:06:32,9,25,6,2722,243369,20408,46,7,981,516,6.5%,43.3%,52.0%
Value,2020-05-14 06:07:29,9,25,6,4111,243369,20408,48,10,966,501,7.9%,43.3%,52.0%
Value,2020-05-14 06:08:26,11,25,7,3738,243369,20433,39,12,1020,566,4.5%,43.3%,52.0%
Value,2020-05-14 06:09:24,5,25,7,149,243369,20363,38,11,1028,574,4.9%,43.3%,52.0%
Value,2020-05-14 06:10:22,3,25,7,1384,243369,20335,36,9,1022,566,5.6%,43.3%,52.0%
Value,2020-05-14 06:11:20,5,25,7,1127,243369,20305,38,11,994,537,6.8%,43.3%,52.0%
Value,2020-05-14 06:12:19,6,25,7,1616,243369,20279,45,12,994,535,8.9%,43.2%,52.0%
Value,2020-05-14 06:13:17,4,25,7,1520,243369,20242,41,9,1030,571,4.2%,43.3%,52.0%
Value,2020-05-14 06:14:14,4,25,6,1393,243369,20195,45,7,1017,551,4.9%,43.2%,52.0%
Value,2020-05-14 06:15:11,5,25,6,689,243369,20144,38,6,993,533,5.4%,43.2%,52.0%
Value,2020-05-14 06:16:08,5,25,6,650,243369,20103,41,4,1036,569,5.0%,43.3%,52.0%
Value,2020-05-14 06:17:05,7,25,7,439,243369,20065,39,5,1070,610,5.8%,43.2%,52.0%
Value,2020-05-14 06:18:03,6,25,7,1152,243369,20041,38,7,1072,614,6.6%,43.2%,52.0%
Value,2020-05-14 06:19:01,7,25,7,1059,243369,20013,36,7,1050,593,16.2%,43.2%,52.9%
Value,2020-05-14 06:19:59,7,25,7,519,243369,19983,43,6,1037,572,10.2%,43.3%,52.9%
Value,2020-05-14 06:20:55,6,25,7,1425,243369,19976,39,6,1005,545,3.8%,43.5%,52.9%
Value,2020-05-14 06:21:53,5,25,7,1826,243369,19960,38,6,985,524,4.9%,43.3%,52.9%
Value,2020-05-14 06:22:52,4,25,7,1343,243369,19936,44,9,1004,544,5.4%,43.2%,52.9%
Value,2020-05-14 06:23:49,5,25,7,775,243369,19886,38,7,1030,572,3.5%,43.3%,52.9%
Value,2020-05-14 06:24:45,4,25,7,665,243369,19854,39,6,1021,561,4.4%,43.2%,52.9%
Value,2020-05-14 06:25:41,5,25,7,379,243369,19827,37,7,1000,542,7.4%,43.2%,52.9%
Value,2020-05-14 06:26:39,5,25,7,780,243369,19810,39,7,987,526,3.6%,43.3%,52.9%
Value,2020-05-14 06:27:37,4,25,7,120,243369,19799,40,6,971,508,4.0%,43.3%,52.9%
Value,2020-05-14 06:28:34,5,25,7,560,243369,19760,41,7,977,515,4.2%,43.3%,52.9%
Value,2020-05-14 06:29:32,5,25,7,233,243369,19717,40,10,1017,560,7.3%,43.3%,52.0%
Value,2020-05-14 06:30:32,4,25,7,540,243369,19672,39,9,1019,560,7.7%,43.3%,52.0%
Value,2020-05-14 06:31:29,3,25,7,447,243369,19623,37,7,1029,571,3.5%,43.3%,52.0%
Value,2020-05-14 06:32:27,5,25,7,5713,243369,19665,40,23,1065,618,5.1%,43.3%,52.0%
Value,2020-05-14 06:33:24,5,25,7,229,243369,19624,43,21,1062,612,9.0%,43.4%,52.0%
Value,2020-05-14 06:34:23,4,25,7,1117,243369,19592,45,21,1059,608,5.9%,43.3%,52.0%
Value,2020-05-14 06:35:19,2,25,7,162,243369,19520,41,19,1043,594,5.6%,43.3%,52.0%
Value,2020-05-14 06:36:17,3,25,7,287,243369,19472,46,14,1033,575,5.2%,43.3%,52.0%
Value,2020-05-14 06:37:15,3,25,7,256,243369,19433,47,12,1033,573,7.0%,43.3%,52.0%
Value,2020-05-14 06:38:12,4,25,7,322,243369,19395,45,13,1027,568,4.1%,43.3%,52.0%
Value,2020-05-14 06:39:07,5,25,7,645,243369,19359,49,14,1019,558,4.8%,43.2%,52.0%
Value,2020-05-14 06:40:06,4,25,7,930,243369,19313,42,14,1009,555,6.2%,43.2%,52.0%
Value,2020-05-14 06:41:03,6,25,7,99,243369,19256,35,15,982,535,4.8%,43.2%,52.0%
Value,2020-05-14 06:42:01,3,25,7,711,243369,19216,37,12,987,533,4.7%,43.3%,52.0%
Value,2020-05-14 06:42:58,1,25,7,557,243369,17902,36,11,975,521,5.2%,43.3%,52.0%
Value,2020-05-14 06:43:55,3,19,7,211,146135,14840,35,9,997,540,8.3%,43.3%,52.0%
Value,2020-05-14 06:44:53,4,19,7,769,146135,12639,37,7,976,517,3.2%,43.3%,52.0%
Value,2020-05-14 06:45:52,4,19,6,479,145503,10379,37,20,1022,575,5.2%,43.3%,52.0%
Value,2020-05-14 06:46:51,4,19,6,279,142305,8087,42,12,1014,556,4.6%,43.3%,52.0%
Value,2020-05-14 06:47:48,4,19,6,184,141029,5840,41,12,1040,582,6.4%,43.3%,52.0%
Value,2020-05-14 06:48:45,5,19,6,412,140179,4049,42,13,1004,545,2.2%,43.3%,52.0%
Value,2020-05-14 06:49:43,5,19,6,541,130462,1813,37,17,986,536,3.6%,43.3%,52.9%
Value,2020-05-14 06:50:40,4,19,6,162,30627,1061,36,14,991,541,3.9%,43.3%,52.9%
Value,2020-05-14 06:51:39,5,17,6,903,30627,1076,36,12,992,538,3.3%,43.3%,52.9%
Value,2020-05-14 06:52:37,3,17,6,80,30627,1062,39,13,1008,553,6.5%,43.3%,52.9%
Value,2020-05-14 06:53:35,3,17,6,1278,30627,1081,44,12,1011,550,4.9%,43.3%,52.9%
Value,2020-05-14 06:54:33,5,15,6,2184,30627,1044,41,9,1004,546,5.3%,43.3%,52.9%
Value,2020-05-14 06:55:29,3,15,5,1208,30627,1041,40,12,1029,572,5.7%,43.3%,52.9%
Value,2020-05-14 06:56:28,4,14,5,1776,30627,1044,57,21,1043,591,6.7%,43.4%,52.9%
Value,2020-05-14 06:57:27,9,35,5,1651,30627,1081,43,20,1011,561,9.3%,43.3%,52.9%
Value,2020-05-14 06:58:25,3,35,5,450,30627,1072,42,18,1008,559,4.2%,43.3%,52.9%
Value,2020-05-14 06:59:24,3,35,5,113,30627,1070,39,22,992,547,4.9%,43.3%,52.9%
Value,2020-05-14 07:00:22,4,35,5,95,30627,1064,34,18,1004,560,5.7%,43.3%,52.9%
Value,2020-05-14 07:01:23,4,35,5,304,30627,1037,40,22,1042,603,5.8%,43.3%,52.9%
Value,2020-05-14 07:02:20,6,35,5,2330,30627,990,37,43,1091,673,6.2%,43.3%,52.9%
Value,2020-05-14 07:03:20,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.7%,43.3%,52.9%
Value,2020-05-14 07:04:19,5,35,5,323,30627,991,22,36,1045,637,7.1%,43.4%,52.9%
Value,2020-05-14 07:05:16,4,35,5,383,30627,951,24,31,1047,636,3.7%,43.4%,52.9%
Value,2020-05-14 07:06:14,3,35,5,194,30627,907,16,29,1001,591,4.0%,43.3%,52.9%
Value,2020-05-14 07:07:10,4,35,5,70,30627,839,15,21,999,582,7.0%,43.3%,52.9%
Value,2020-05-14 07:08:09,3,35,4,172,30627,801,12,10,989,561,9.3%,43.3%,52.9%
Value,2020-05-14 07:09:06,3,35,4,227,30627,801,7,8,1009,585,7.5%,43.3%,52.0%
Value,2020-05-14 07:10:04,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.7%,43.3%,52.0%
Value,2020-05-14 07:11:02,3,35,5,96,30627,766,12,6,1003,576,7.4%,43.3%,52.0%
Value,2020-05-14 07:11:59,5,35,5,590,30627,750,12,5,1048,619,4.1%,43.3%,52.0%
Value,2020-05-14 07:12:56,3,35,4,142,30627,724,15,7,1118,689,4.7%,43.3%,52.0%
Value,2020-05-14 07:13:57,8,35,5,802,30627,732,17,27,1155,739,4.7%,43.3%,52.0%
Value,2020-05-14 07:15:00,6,35,5,641,30627,729,21,24,1084,667,4.0%,43.4%,52.0%
Value,2020-05-14 07:16:09,3,35,5,182,30627,712,20,23,1086,668,4.5%,43.3%,52.0%
Value,2020-05-14 07:17:09,4,35,5,380,30627,712,18,19,1112,690,4.3%,43.4%,52.0%
Value,2020-05-14 07:18:13,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.1%,43.3%,52.0%
Value,2020-05-14 07:19:11,4,35,4,197,30627,693,16,12,1115,686,5.6%,43.3%,52.5%
Value,2020-05-14 07:20:09,4,35,4,437,30627,685,16,24,1112,695,4.5%,43.4%,52.9%
Value,2020-05-14 07:21:07,3,35,4,404,30627,660,11,22,1103,688,4.6%,43.3%,52.9%
Value,2020-05-14 07:22:05,3,35,4,738,30627,647,9,21,1097,683,5.5%,43.3%,52.9%
Value,2020-05-14 07:23:03,5,35,4,290,30627,630,7,17,1087,672,9.8%,43.4%,52.9%
Value,2020-05-14 07:24:00,7,35,4,200,30627,621,13,15,1082,661,4.7%,43.4%,52.9%
Value,2020-05-14 07:24:58,5,35,4,192,30627,619,17,9,1097,664,4.8%,43.3%,52.9%
Value,2020-05-14 07:25:56,6,35,4,3456,30627,693,13,10,1079,651,6.1%,43.3%,52.9%
Value,2020-05-14 07:26:53,6,35,4,2259,30627,723,11,11,1072,648,2.9%,43.3%,52.9%
Value,2020-05-14 07:27:50,3,35,4,3143,30627,766,8,9,1064,640,3.4%,43.4%,52.9%
Value,2020-05-14 07:28:48,3,35,4,1730,30627,772,10,7,1062,637,4.2%,43.5%,52.9%
Value,2020-05-14 07:29:45,2,35,4,104,30627,738,8,6,1084,658,6.1%,43.3%,52.9%
Value,2020-05-14 07:30:44,2,35,4,59,30627,731,6,6,1057,631,5.9%,43.3%,52.9%
Value,2020-05-14 07:31:45,3,35,4,620,11713,654,8,5,1074,648,8.4%,43.3%,52.9%
Value,2020-05-14 07:32:43,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.1%,43.3%,52.9%
Value,2020-05-14 07:33:42,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.2%,43.3%,52.9%
Value,2020-05-14 07:34:40,8,35,4,862,11713,657,12,11,1093,670,6.0%,43.3%,52.9%
Value,2020-05-14 07:35:38,8,35,5,2483,11713,695,17,16,1071,644,6.4%,43.3%,52.9%
Value,2020-05-14 07:36:36,5,35,5,252,11713,696,21,17,1066,637,4.3%,43.3%,52.9%
Value,2020-05-14 07:37:42,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.0%,43.3%,52.9%
Value,2020-05-14 07:38:41,10,35,5,4689,21093,873,20,20,1150,723,6.7%,43.3%,52.9%
Value,2020-05-14 07:39:39,13,35,5,5141,21093,979,19,24,1147,725,7.0%,43.3%,52.9%
Value,2020-05-14 07:40:38,15,35,5,6656,21093,1004,22,24,1113,688,9.6%,43.3%,52.9%
Value,2020-05-14 07:41:36,14,35,5,6620,21093,1112,26,35,1161,743,3.6%,43.3%,52.9%
Value,2020-05-14 07:42:36,16,35,5,9299,21093,1256,25,42,1174,762,4.9%,43.4%,52.9%
Value,2020-05-14 07:43:38,16,35,6,7110,21093,1373,26,35,1085,664,4.0%,43.3%,52.9%
Value,2020-05-14 07:44:41,10,35,6,3263,21093,1461,19,29,1076,661,15.8%,43.3%,52.9%
Value,2020-05-14 07:45:46,10,35,6,5530,21093,1582,12,23,1078,663,9.2%,43.4%,53.0%
Value,2020-05-14 07:46:45,9,35,6,4708,21093,1648,14,19,1070,647,6.2%,43.3%,53.0%
Value,2020-05-14 07:47:48,14,35,6,8678,21093,1848,14,18,1144,725,5.6%,43.3%,53.0%
Value,2020-05-14 07:48:47,12,35,6,6667,21093,1913,14,17,1181,755,5.8%,43.3%,53.0%
Value,2020-05-14 07:49:48,12,35,6,8384,21093,2084,16,27,1097,681,5.4%,43.3%,53.0%
