,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-27 09:41:25,16,47,18,72517,284881,9552,73,22,2553,2502,8.9%,42.9%,48.5%
Value,2020-04-27 09:43:15,18,47,19,12902,284881,9694,108,23,2480,2396,8.4%,42.9%,48.5%
Value,2020-04-27 09:45:11,14,47,19,9860,284881,9654,44,23,2350,2327,7.8%,42.9%,48.5%
Value,2020-04-27 09:47:05,18,47,19,15633,284881,9979,53,23,2409,2379,7.4%,42.9%,48.5%
Value,2020-04-27 09:48:58,21,47,19,11016,284881,9925,48,21,2410,2383,12.2%,42.9%,48.5%
Value,2020-04-27 09:50:49,16,47,19,11792,284881,10091,52,26,2471,2449,9.9%,42.9%,48.5%
Value,2020-04-27 09:52:43,23,47,19,10895,284881,10184,102,40,2604,2545,8.6%,42.9%,48.5%
Value,2020-04-27 09:54:38,22,47,19,8822,284881,10213,44,31,2688,2676,9.8%,42.9%,48.8%
Value,2020-04-27 09:56:30,25,47,19,3331,284881,9958,48,30,2518,2501,9.7%,42.9%,49.5%
Value,2020-04-27 09:58:22,19,47,19,11098,284881,9806,63,21,2580,2544,10.3%,42.9%,49.4%
Value,2020-04-27 10:00:16,21,47,19,24923,284881,10120,49,19,2645,2616,8.6%,42.9%,48.5%
Value,2020-04-27 10:02:14,18,47,19,3641,284881,9577,70,32,2812,2775,9.6%,43.0%,48.5%
Value,2020-04-27 10:04:06,16,47,19,3284,284881,9200,50,46,2725,2723,8.6%,43.0%,48.5%
Value,2020-04-27 10:05:58,18,47,19,7824,284881,9150,38,37,2626,2628,6.5%,42.9%,48.5%
Value,2020-04-27 10:07:54,18,47,19,26341,284881,9376,40,16,2688,2668,8.4%,43.0%,48.5%
Value,2020-04-27 10:09:53,17,47,19,3294,284881,9155,35,14,2683,2666,9.5%,43.0%,48.5%
Value,2020-04-27 10:11:45,23,47,19,6431,284881,9016,49,25,2715,2695,8.5%,43.0%,48.5%
Value,2020-04-27 10:13:38,19,47,19,5593,284881,8911,61,35,2752,2732,9.9%,43.0%,48.5%
Value,2020-04-27 10:15:31,20,47,19,4557,284881,9020,46,34,2640,2629,7.8%,42.9%,48.5%
Value,2020-04-27 10:17:27,23,47,19,2831,284881,8951,51,28,2820,2800,8.9%,42.9%,48.5%
Value,2020-04-27 10:19:27,23,47,19,7959,284881,9014,54,32,2765,2745,8.0%,43.0%,48.5%
Value,2020-04-27 10:21:29,27,47,19,6148,284881,8766,50,23,2882,2854,11.8%,42.9%,48.5%
Value,2020-04-27 10:23:26,26,42,19,14544,284881,8651,47,24,2974,2956,14.5%,43.0%,48.5%
Value,2020-04-27 10:25:29,19,44,19,6172,284881,8750,34,28,2762,2758,10.4%,43.0%,49.5%
Value,2020-04-27 10:27:32,28,44,20,6810,284881,8804,42,32,2798,2797,11.1%,43.0%,49.5%
Value,2020-04-27 10:29:38,17,44,20,3603,284881,8765,58,20,2979,2952,12.5%,43.0%,49.5%
Value,2020-04-27 10:31:36,18,44,20,1910,284881,8712,50,18,2823,2792,10.4%,43.0%,49.5%
Value,2020-04-27 10:33:42,20,44,20,6094,284881,8757,62,38,2809,2794,11.3%,43.1%,49.5%
Value,2020-04-27 10:35:46,11,44,20,4308,284881,8846,42,34,2679,2681,10.0%,43.0%,49.5%
Value,2020-04-27 16:38:45,19,52,25,5369,83847,13597,87,27,2878,2814,9.0%,43.1%,49.5%
Value,2020-04-27 16:40:17,19,52,25,5416,83847,13341,97,28,2912,2841,14.0%,43.0%,49.5%
Value,2020-04-27 16:41:53,20,52,25,3879,83847,12726,145,31,2991,2874,10.2%,43.0%,49.5%
Value,2020-04-27 16:43:27,22,52,24,6675,83847,12522,101,25,2869,2796,16.8%,43.1%,49.5%
Value,2020-04-27 16:44:57,19,52,24,5303,83847,11786,102,22,2830,2755,8.1%,43.0%,49.5%
Value,2020-04-27 16:46:27,18,52,24,5277,83847,11350,130,23,2987,2885,9.5%,43.0%,49.5%
Value,2020-04-27 16:48:00,19,52,23,2948,83847,10767,99,27,2908,2838,11.3%,43.0%,49.5%
Value,2020-04-27 16:49:34,18,52,23,4154,83847,10361,94,31,2890,2836,8.0%,42.9%,49.5%
Value,2020-04-27 16:51:01,21,52,22,2943,83847,9646,75,41,2999,2970,11.4%,42.9%,49.5%
Value,2020-04-27 16:52:32,21,52,22,4651,83847,9268,64,37,2925,2901,12.5%,42.9%,48.6%
Value,2020-04-27 16:54:05,21,50,21,3659,83847,8185,48,44,2930,2926,11.2%,42.9%,48.6%
Value,2020-04-27 16:55:35,25,50,21,5700,83847,7791,49,27,2851,2834,8.9%,42.9%,48.6%
Value,2020-04-27 16:57:08,18,50,20,2590,83847,7026,43,31,2870,2864,17.6%,42.9%,49.5%
Value,2020-04-27 16:58:42,21,50,20,5782,83847,6456,41,24,2913,2899,9.5%,42.9%,49.5%
